Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
1108,हल्दी की सब्ज़ी रेसिपी - Haldi Ki Sabzi Recipe, Haldi Ki Sabzi Recipe,"200 ग्राम हल्दी - रुट,1 बड़ा चमच्च बेसन,1/4 कप दही - फेट ले,1 इंच अदरक - कस ले,2 हरी मिर्च - बारीक काट ले,1 छोटा चमच्च धनिया पाउडर,1/2 छोटा चमच्च गरम मसाला पाउडर,हरा धनिया - थोड़ा,नमक - स्वाद अनुसार,काली मिर्च पाउडर - स्वाद अनुसार,1 टहनी कढ़ी पत्ता,1 छोटा चमच्च राइ","200 grams turmeric - root, 1 tablespoon gram flour, 1/4 cup curd - beat, 1 inch ginger - tighten, 2 green chillies - finely chopped, 1 teaspoon coriander powder, 1/2 teaspoon garam masala powder, Coriander - little, salt - according to taste, black pepper powder - as per taste, 1 sprig curry leaves, 1 teaspoon mustard",25,30,55,5,Rajasthani,Side Dish,Vegetarian,"हल्दी की सब्ज़ी बनाने के लिए सबसे पहले एक कढ़ाई में तेल गरम कर ले. इसमें अदरक, हल्दी और हरी मिर्च डाले। थोड़ा नमक डाले और जल्दी के नरम होने तक पका ले. इसमें 4 से 5 मिनट लगेंगे। अब एक बाउल में दही, बेसन, नमक, धनिया पाउडर, काली मिर्च पाउडर और गरम मसाला पाउडर डाले। अच्छी तरह से फेट ले और अलग से रख दे. हल्दी के पक जाने के बाद धीरे धीरे इसमें दही का मिश्रण डाले और मिलाटे रहे. सब्ज़ी के गाढ़े होने तक इसे हिलाते रहे. इसमें कम से कम 5 मिनट लगेंगे।   हल्दी के पक जाने के बाद, गैस बंद करें, इसे एक बाउल में निकाले, हरे धनिये डाले और मिला ले. अब तड़के के लिए एक तड़का पैन में घी गरम करें। घी गरम होने के बाद इसमें राइ डाले और तड़कने दे. राय के तड़कने के बाद इसमें कढ़ी पत्ता डाले, मिलाए और गैस बंद कर दे. इस तड़के को सब्ज़ी में डाले और मिला ले. परोसे। हल्दी की सब्ज़ी को पंचमेल दाल, फुल्का और मसाला छास के साथ दिन के खाने के लिए परोसे।
","To make turmeric vegetable, first heat oil in a pan. Add ginger, turmeric and green chilies. Add a little salt and cook until it gets soft. It will take 4 to 5 minutes. Now add curd, gram flour, salt, coriander powder, black pepper powder and garam masala powder in a bowl. Beat well and keep aside. After turmeric is cooked, slowly add yogurt mixture to it and keep stirring. Stir it till the vegetable thickens. This will take at least 5 minutes. After the turmeric is cooked, turn off the gas, take it out in a bowl, add green coriander and mix it. Now heat ghee in a tempering pan for tempering. After the ghee is hot, add mustard seeds and let it splutter. After rai breaks, add curry leaves, mix and turn off the gas. Add this tempering to the vegetable and mix. Serve. Serve the turmeric vegetable with punchy dal, phulka and masala chas for dinner.",http://www.archanaskitchen.com/haldi-ki-sabzi-recipe-fresh-turmeric-root-vegetable-in-hindi
1109,Erode Pallipalayam Chicken Fry Recipe,Erode Pallipalayam Chicken Fry Recipe,"300 grams Chicken breasts - cut into small pieces,1 cup Pearl onions (Sambar Onions) - peeled,4 cloves Garlic,4 Dry Red Chilli,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 sprig Curry leaves,2 sprig Coriander (Dhania) Leaves - chopped,Salt - to taste,Coconut Oil - for cooking","300 grams Chicken breasts - cut into small pieces,1 cup Pearl onions (Sambar Onions) - peeled,4 cloves Garlic,4 Dry Red Chilli,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 sprig Curry leaves,2 sprig Coriander (Dhania) Leaves - chopped,Salt - to taste,Coconut Oil - for cooking",10,45,55,4,Tamil Nadu,Side Dish,High Protein Non Vegetarian,"To begin making the Erode Pallipalayam Chicken Fry Recipe, we will first grind the pearl onions along with garlic in a mixer grinder  and keep it ready.Heat a skillet with oil on medium flame, add dry red chillies and allow it to sizzle for a few seconds, next add the curry leaves and allow it to crackle. Add ground onion-garlic mixture and saute till the raw smell goes away.This will take about 10-12 minute. Once the onion mixture appears cooked add all the spice powders - red chili powder and turmeric powder . Continue tot cook for another 5 minutes. Add chicken pieces and sprinkle some salt and mix well. Keep sauting till the chicken is roasted well. Cook for about 20 making sure the chicken is cooked. Switch off the heat,  garnish with coriander leaves and serve hot. Serve the Erode Pallipalayam Chicken Fry Recipe along with steamed rice, Ghee,  Karuveppilai Chutney Podi and Chettinad Style Poondu Rasam Recipe  to enjoy your Sunday lunch. Finish this meal with Paal Payasam Recipe as dessert. 
","To begin making the Erode Pallipalayam Chicken Fry Recipe, we will first grind the pearl onions along with garlic in a mixer grinder  and keep it ready.Heat a skillet with oil on medium flame, add dry red chillies and allow it to sizzle for a few seconds, next add the curry leaves and allow it to crackle. Add ground onion-garlic mixture and saute till the raw smell goes away.This will take about 10-12 minute. Once the onion mixture appears cooked add all the spice powders - red chili powder and turmeric powder . Continue tot cook for another 5 minutes. Add chicken pieces and sprinkle some salt and mix well. Keep sauting till the chicken is roasted well. Cook for about 20 making sure the chicken is cooked. Switch off the heat,  garnish with coriander leaves and serve hot. Serve the Erode Pallipalayam Chicken Fry Recipe along with steamed rice, Ghee,  Karuveppilai Chutney Podi and Chettinad Style Poondu Rasam Recipe  to enjoy your Sunday lunch. Finish this meal with Paal Payasam Recipe as dessert. ",https://www.archanaskitchen.com/erode-pallipalayam-chicken-fry-recipe
1110,गोभी स्टू रेसिपी - Cauliflower Coconut Milk Stew (Recipe In Hindi),Cauliflower Coconut Milk Stew (Recipe In Hindi),"1 गोभी - काट ले,2 कली लहसुन - कस ले,1 तेज पत्ता,2 इलाइची - पीस ले,1/2 छोटा चमच्च पूरी काली मिर्च - पीस ले,1/2 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च हल्दी पाउडर,1 कप टमाटर प्यूरी,1/2 कप नारियल का दूध,नमक - स्वाद अनुसार,3 टहनी हरा धनिया - बारीक काट ले,तेल - प्रयोग अनुसार","1 cabbage - chopped, 2 cloves garlic - grated, 1 bay leaf, 2 cardamom - grind, 1/2 teaspoon whole black pepper - grind, 1/2 teaspoon red chilli powder, 1/2 teaspoon turmeric Powder, 1 cup tomato puree, 1/2 cup coconut milk, salt - as per taste, 3 sprigs of coriander - finely chopped, oil - as per use",10,40,50,4,South Indian Recipes,Lunch,Vegetarian,"गोभी स्टू बनाने के लिए सबसे पहले साड़ी सामग्री तैयार कर ले. टमाटर की भी प्यूरी बना ले और रख दे. अब एक स्टीमर में गोभी को थोड़े नमक के साथ डाले और 3 से 4 मिनट के लिए स्टीम करले। होने के बाद अलग से रख दे. अब एक कढ़ाई में तेल गरम करें। इसमें लहसुन, तेज पत्ता डाले और 10 सेकण्ड्स के लिए पका ले. अब इसमें टमाटर की प्यूरी, हल्दी पाउडर, काली मिर्च, इलाइची पाउडर और लाल मिर्च पाउडर डाले। मिला ले और उबाला आने दे. उबाला आने के बाद इसमें गोभी, नारियल का दूध और नमक डाले। मिला ले और 10 मिनट के लिए पका ले. पक जाने के बाद, गैस बंद करें और हरे धनिये से गार्निश करें। गोभी स्टू को चावल और बीटरूट पछड़ी के साथ दिन के खाने के लिए परोसे।
","To make cabbage stew, prepare sari ingredients first. Also make puree of tomato and keep it. Now put the cabbage in a steamer with a little salt and steam it for 3 to 4 minutes. After that, keep it aside. Now heat oil in a pan. Add garlic, bay leaves and cook for 10 seconds. Now add tomato puree, turmeric powder, black pepper, cardamom powder and red chili powder. Mix and let it boil. After boiling, add cauliflower, coconut milk and salt. Mix and cook for 10 minutes. After cooking, turn off the gas and garnish with green coriander. Serve the cabbage stew with rice and beetroot pudding for dinner.",http://www.archanaskitchen.com/cauliflower-coconut-milk-stew-recipe-in-hindi
1111,Oven Baked Sweet Potato Fries Recipe,Oven Baked Sweet Potato Fries Recipe,"4 Sweet Potatoes - peeled and cut into 3 inch wedges,3 tablespoon Extra Virgin Olive Oil,5 cloves Garlic - grated or finely minced,1 teaspoon Paprika powder - (or red chilli powder),2 tablespoon Fresh Herbs - chopped (or dried),1-1/2 tablespoon Corn flour,Rock Salt - to taste","4 Sweet Potatoes - peeled and cut into 3 inch wedges,3 tablespoon Extra Virgin Olive Oil,5 cloves Garlic - grated or finely minced,1 teaspoon Paprika powder - (or red chilli powder),2 tablespoon Fresh Herbs - chopped (or dried),1-1/2 tablespoon Corn flour,Rock Salt - to taste",10,40,50,4,Continental,Snack,Vegetarian,"To begin making the Oven baked Sweet Potato fries, first preheat the oven to 230 C.Prepare 2 baking sheets greased with oil or butter.In a small mixing bowl, mix together the oil, garlic, paprika, salt and herbsPlace the sweet potato sticks in a large bowl and drizzle the oil and spice mixture over it. Use your fingers and mix to coat all the sweet potato sticks evenly. Sprinkle the cornstarch over the sweet potatoes and mix again.Place the spice coated sweet potato sticks on the baking sheet and bake for about 20-25 minutes till well browned and crisp. Halfway through the baking, stir the fries to ensure even baking.Once done, remove from the oven and transfer to a serving platter.Serve the Oven Baked Sweet Potato Fries along with a Spicy Mexican Salsa or Cottage Cheese Dip or Peanut Chilli Dipping Sauce.
","To begin making the Oven baked Sweet Potato fries, first preheat the oven to 230 C.Prepare 2 baking sheets greased with oil or butter.In a small mixing bowl, mix together the oil, garlic, paprika, salt and herbsPlace the sweet potato sticks in a large bowl and drizzle the oil and spice mixture over it. Use your fingers and mix to coat all the sweet potato sticks evenly. Sprinkle the cornstarch over the sweet potatoes and mix again.Place the spice coated sweet potato sticks on the baking sheet and bake for about 20-25 minutes till well browned and crisp. Halfway through the baking, stir the fries to ensure even baking.Once done, remove from the oven and transfer to a serving platter.Serve the Oven Baked Sweet Potato Fries along with a Spicy Mexican Salsa or Cottage Cheese Dip or Peanut Chilli Dipping Sauce.",https://www.archanaskitchen.com/oven-baked-sweet-potato-fries-recipe
1112,कच्चे आम और ककड़ी का सलाद रेसिपी - Raw Mango Cucumber Salad Recipe,Raw Mango and Cucumber Salad Recipe - Raw Mango Cucumber Salad Recipe,"1 कच्चा आम - काट ले,1 ककड़ी - काट ले,1/4 कप मूंगफली - सेकि हुई,1/4 कप हरा धनिया - काट ले,1/4 कप पुदीना - काट ले,1 बड़ा चमच्च इमली की चटनी,1/2 छोटा चमच्च पैपरिका पाउडर,नमक - स्वाद अनुसार","1 raw mango - cut, 1 cucumber - chopped, 1/4 cup peanut - baked 2 teaspoon paprika powder, salt - as per taste",20,0,20,4,Indian,Side Dish,Vegetarian,"कच्चे आम और ककड़ी का सलाद रेसिपी बनाने के लिए सबसे पहले सारी सामग्री तैयार कर ले. एक मिक्सिंग बाउल में कच्चा आम, ककड़ी, मूंगफली, हरा धनिया और पुदीना डाले। मिला ले और अलग से रख ले.एक छोटे बाउल में इमली की चटनी, पैपरिका पाउडर, नमक डाले और अच्छी तरह से मिला ले. इस इमली के मिश्रण को कच्चे आम के मिश्रण में डाले और परोसे। कच्चे आम और ककड़ी का सलाद को पालक दाल, प्याज वाली भिंडी और फुल्के के साथ दिन के खाने के लिए परोसे।
","To make raw mango and cucumber salad recipe, prepare all the ingredients first. In a mixing bowl add raw mango, cucumber, peanuts, coriander and mint. Mix and keep it aside. In a small bowl, add tamarind chutney, paprika powder, salt and mix well. Pour this tamarind mixture into the raw mango mixture and serve. Serve raw mango and cucumber salad with spinach lentils, onion okra and phulka for dinner.",https://www.archanaskitchen.com/raw-mango-cucumber-salad-recipe-with-roasted-peanuts-in-hindi
1113,Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),Kesar Shahi Tukda With Rabdi Recipe (Saffron Bread Pudding With Spiced Milk Custard),"6 Whole Wheat Brown Bread,1/4 cup Ghee - (for shallow frying),1 cup Rabri,Mixed nuts - Chopped (almonds,1/3 cup Sugar,1/3 cup Water,1 teaspoon Cardamom Powder (Elaichi),Saffron strands - few","6 Whole Wheat Brown Bread,1/4 cup Ghee - (for shallow frying),1 cup Rabri,Mixed nuts - Chopped (almonds,1/3 cup Sugar,1/3 cup Water,1 teaspoon Cardamom Powder (Elaichi),Saffron strands - few",10,75,85,3,North Indian Recipes,Dessert,Vegetarian,"To begin making the Kesar Shahi Tukda With Rabdi Recipe, we will first prepare the sugar syrup for the Shahi Tukda and Rabri.Prepare the Rabri according to the Rabri recipe and keep aside.Heat water and sugar in pan, add the saffron strands and allow the water to come to a brisk boil. Turn the heat to low and simmer the sugar water until you get a one string consistency. Turn off the heat and keep the sugar syrup aside.The next step is to prepare the bread slices and roast them in ghee for the shahi tukda recipe.Cut the edges of the bread and slice them into a triangle.Heat ghee in a skillet and shallow try the bread pieces until they are crisp and golden brown in color on both sides.Once the bread slices are fried, soak each slice in the sugar syrup for about a minute and place them on a serving platter. Pour the prepared Rabri over the bread slices and garnish with the chopped nuts and serve.You can serve the Kesar Shahi Tukda With Rabdi either chilled or warm based on the season and mood.
","To begin making the Kesar Shahi Tukda With Rabdi Recipe, we will first prepare the sugar syrup for the Shahi Tukda and Rabri.Prepare the Rabri according to the Rabri recipe and keep aside.Heat water and sugar in pan, add the saffron strands and allow the water to come to a brisk boil. Turn the heat to low and simmer the sugar water until you get a one string consistency. Turn off the heat and keep the sugar syrup aside.The next step is to prepare the bread slices and roast them in ghee for the shahi tukda recipe.Cut the edges of the bread and slice them into a triangle.Heat ghee in a skillet and shallow try the bread pieces until they are crisp and golden brown in color on both sides.Once the bread slices are fried, soak each slice in the sugar syrup for about a minute and place them on a serving platter. Pour the prepared Rabri over the bread slices and garnish with the chopped nuts and serve.You can serve the Kesar Shahi Tukda With Rabdi either chilled or warm based on the season and mood.",http://www.archanaskitchen.com/kesar-shahi-tukda-with-rabdi-rabri-recipe-saffron-bread-pudding-with-spiced-milk-custard
1114,फूल गोभी की सब्ज़ी रेसिपी - Phool Gobi Sabzi (Recipe In Hindi), Phool Gobi Sabzi (Recipe In Hindi),"1 गोभी - काट ले,2 टमाटर - प्यूरी बना ले,1 इंच अदरक - कस ले,1/2 छोटा चमच्च जीरा,1 छोटा चमच्च हल्दी पाउडर,1-1/2 छोटा चमच्च गरम मसाला पाउडर,नमक - स्वाद अनुसार,4 टहनी हरा धनिया - काट ले,तेल - प्रयोग अनुसार","1 गोभी - काट ले,2 टमाटर - प्यूरी बना ले,1 इंच अदरक - कस ले,1/2 छोटा चमच्च जीरा,1 छोटा चमच्च हल्दी पाउडर,1-1/2 छोटा चमच्च गरम मसाला पाउडर,नमक - स्वाद अनुसार,4 टहनी हरा धनिया - काट ले,तेल - प्रयोग अनुसार",10,40,50,2,North Indian Recipes,Lunch,Vegetarian,"फूल गोभी की सब्ज़ी बनाने के लिए सबसे पहले एक कढ़ाई में तेल गरम कर ले. इसमें अदरक, जीरा डाले और 15 सेकण्ड्स तक पकने दे. 15 सेकण्ड्स बाद इसमें टमाटर, हल्दी पाउडर, गरम मसाला पाउडर, नमक डाले, मिलाए और 1 मिनट तक पकने दे. अब इसमें गोभी, 2 बड़े चमच्च पानी डाले, मिलाए और कढ़ाई को ढक ले. आंच धीमी कर ले और 10 से 15 मिनट तक पकने दे. गोभी के पक जाने के बाद, गैस बंद करें और हरे धनिये से गार्निश करें। फूल गोभी की सब्ज़ी को पुदीना मूंग दाल, बूंदी रायता और फुल्के के साथ दिन के खाने के लिए परोसे।
","To make the cauliflower vegetable, first heat the oil in a pan. Add ginger, cumin seeds and let it cook for 15 seconds. After 15 seconds, add tomatoes, turmeric powder, garam masala powder, salt, mix and let it cook for 1 minute. Now add cauliflower, 2 tablespoons of water, mix and cover the pan. Reduce the flame and let it cook for 10 to 15 minutes. After the cabbage is cooked, turn off the gas and garnish with green coriander. Serve the Cauliflower Sabzi along with Mint Mung Dal, Bundi Raita and Phulka for the day's dinner.",http://www.archanaskitchen.com/phool-gobi-sabzi-recipe-in-hindi
1115,Urulaikizhangu Podi Poriyal Recipe (Spicy Potato Sabzi from Tamil Nadu),Potato Bodi Fry Recipe (Spicy Potato Sabiji Prem Tamil Nadu),"2 Potatoes (Aloo) - boiled along with the skin (do not boil them too soft),1 teaspoon Sesame (Gingelly) Oil,1 tablespoon Sesame (Gingelly) Oil,6 Dry Red Chillies - adjust according to your taste,2 tablespoon Chana dal (Bengal Gram Dal),2 tablespoon White Urad Dal (Split),1 tablespoon Arhar dal (Split Toor Dal),Asafoetida (hing) - a pinch,Salt - to taste","2 Potatoes (Aloo) - boiled along with the skin (do not boil them too soft),1 teaspoon Sesame (Gingelly) Oil,1 tablespoon Sesame (Gingelly) Oil,6 Dry Red Chillies - adjust according to your taste,2 tablespoon Chana dal (Bengal Gram Dal),2 tablespoon White Urad Dal (Split),1 tablespoon Arhar dal (Split Toor Dal),Asafoetida (hing) - a pinch,Salt - to taste",10,25,35,4,Tamil Nadu,Lunch,Vegetarian,"To begin making Urulaikizhangu Podi Poriyal Recipe, firstly peel the boiled potatoes and grate them.In a medium size pan, heat oil and fry all the ingredients given under 'To roast and ground’.Fry till the lentils/dal turn golden and chillies fragrant. Switch off the heat, cool and grind them to a fine powder along with salt.Place pan on low heat and add the ground spice powder. Add the grated potato and mix well.Add one teaspoon oil along the sides of the pan. Keep stirring and cook it for another 2 minutes on low flame. Once it is done, switch off the heat.Serve Urulaikizhangu Podi Poriyal Recipe along with steamed rice and a dollop of ghee. You can also have it with Whole Wheat Lachha Parathas.
","To begin making Urulaikizhangu Podi Poriyal Recipe, firstly peel the boiled potatoes and grate them.In a medium size pan, heat oil and fry all the ingredients given under 'To roast and ground’.Fry till the lentils/dal turn golden and chillies fragrant. Switch off the heat, cool and grind them to a fine powder along with salt.Place pan on low heat and add the ground spice powder. Add the grated potato and mix well.Add one teaspoon oil along the sides of the pan. Keep stirring and cook it for another 2 minutes on low flame. Once it is done, switch off the heat.Serve Urulaikizhangu Podi Poriyal Recipe along with steamed rice and a dollop of ghee. You can also have it with Whole Wheat Lachha Parathas.",http://www.archanaskitchen.com/urulaikizhangu-podi-spicy-potato-crumble-from-tamil-nadu-recipe
1116,"Mango, Avocado And Chickpea Salad Recipe","Mango, Avocado And Chickpea Salad Recipe","2 Mango (Ripe) - peeled and diced,1 Avocado - peeled and diced,1 cup Kabuli Chana (White Chickpeas) - cooked,1 cup Red Romaine lettuce,Lemon juice - 1 large lemon,1 tablespoon Extra Virgin Olive Oil,1 Dry Red Chilli - finely chopped,Salt and Pepper - to taste","2 Mango (Ripe) - peeled and diced,1 Avocado - peeled and diced,1 cup Kabuli Chana (White Chickpeas) - cooked,1 cup Red Romaine lettuce,Lemon juice - 1 large lemon,1 tablespoon Extra Virgin Olive Oil,1 Dry Red Chilli - finely chopped,Salt and Pepper - to taste",15,10,25,3,Continental,Appetizer,Vegetarian,"To begin making the Mango, Avocado And Chickpea Salad Recipe, first prep all the ingredients. Having a day old chickpeas, that has been refrigerated helps in making this salad faster.In a small mixing bowl, combine the ingredients for the dressing and whisk it well and keep it aside.In a large mixing bowl, add the mangoes, avocados, cooked chickpeas and lettuce. Mix well to combine them all together. When you are ready to serve the Mango, Avocado and Chickpea Salad, drizzle the dressing over the salad, give it a gentle mix.Serve the Mango, Avocado And Chickpea Salad along with Light And Creamy Broccoli Soup and Herb Mushroom Bruschetta.
","To begin making the Mango, Avocado And Chickpea Salad Recipe, first prep all the ingredients. Having a day old chickpeas, that has been refrigerated helps in making this salad faster.In a small mixing bowl, combine the ingredients for the dressing and whisk it well and keep it aside.In a large mixing bowl, add the mangoes, avocados, cooked chickpeas and lettuce. Mix well to combine them all together. When you are ready to serve the Mango, Avocado and Chickpea Salad, drizzle the dressing over the salad, give it a gentle mix.Serve the Mango, Avocado And Chickpea Salad along with Light And Creamy Broccoli Soup and Herb Mushroom Bruschetta.",http://www.archanaskitchen.com/mango-avocado-and-chickpea-salad-recipe
1117,"Mung Bean & Tofu Salad Recipe With Sweet Potatoes, Cucumbers & Tomatoes","Mung Bean & Tofu Salad Recipe With Sweet Potatoes, Cucumbers & Tomatoes","1 cup Green Moong Sprouts,1/2 cup Tofu - cubed,1/2 cup Sweet Potato - cubed,1/4 cup Onions,1/4 cup Cucumber - chopped,6 Cherry tomatoes - quartered,2 tablespoons Coriander (Dhania) Leaves - finely chopped,1 Green Chilli - finely chopped,1 tablespoon Lemon juice,1 tablespoon Green Chutney (Coriander & Mint),1 teaspoon Sweet Chutney (Date & Tamarind),Salt - to taste,2 tablespoons Lemon juice - divided,1/2 teaspoon Chaat Masala Powder,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Coriander Powder (Dhania),1/4 teaspoon Red Chilli powder,Fresh Pomegranate Fruit Kernels,Sev - (optional),2 to 3 Lettuce leaves - to serve","1 cup Green Moong Sprouts,1/2 cup Tofu - cubed,1/2 cup Sweet Potato - cubed,1/4 cup Onions,1/4 cup Cucumber - chopped,6 Cherry tomatoes - quartered,2 tablespoons Coriander (Dhania) Leaves - finely chopped,1 Green Chilli - finely chopped,1 tablespoon Lemon juice,1 tablespoon Green Chutney (Coriander & Mint),1 teaspoon Sweet Chutney (Date & Tamarind),Salt - to taste,2 tablespoons Lemon juice - divided,1/2 teaspoon Chaat Masala Powder,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Coriander Powder (Dhania),1/4 teaspoon Red Chilli powder,Fresh Pomegranate Fruit Kernels,Sev - (optional),2 to 3 Lettuce leaves - to serve",15,10,25,4,Continental,Dinner,High Protein Vegetarian,"To begin making the Mung Bean & Tofu Salad with sweet potatoes, cucumbers and tomatoes, first place a pan on the heat.Add 1/2 teaspoon of oil, add in the sprouted mung beans and saute them well, on a medium heat for 2 to 3 minutes. Once they are just tossed slightly, transfer them into a bowl.In the same pan add another ½ teaspoon of oil and add the cubed tofu. Stir fry gently till slightly brown on all sides.Turn off the heat, add ½ teaspoon of lime juice and toss.Then, combine all the masalas under “Dry Masalas” in a small bowl. Sprinkle a generous pinch of the masalas into the tofu and toss well. Set aside till later use.In a salad bowl add sautéed sprouts, stir fried and spiced tofu, and the rest of the chopped vegetables.Add the green chutney and sweet chutney to the salad, add extra lime juice and a pinch of the dry masala mix over it and toss well once more, will well combined.Arrange lettuce leaves like cups in a platter and scoop spoonfuls of the salad onto them, garnished with pomegranate arils and sev (optional) if you wish to.Serve the Mung Bean & Tofu Salad along with Cream of Celery Soup for a weeknight dinner.
","To begin making the Mung Bean & Tofu Salad with sweet potatoes, cucumbers and tomatoes, first place a pan on the heat.Add 1/2 teaspoon of oil, add in the sprouted mung beans and saute them well, on a medium heat for 2 to 3 minutes. Once they are just tossed slightly, transfer them into a bowl.In the same pan add another ½ teaspoon of oil and add the cubed tofu. Stir fry gently till slightly brown on all sides.Turn off the heat, add ½ teaspoon of lime juice and toss.Then, combine all the masalas under “Dry Masalas” in a small bowl. Sprinkle a generous pinch of the masalas into the tofu and toss well. Set aside till later use.In a salad bowl add sautéed sprouts, stir fried and spiced tofu, and the rest of the chopped vegetables.Add the green chutney and sweet chutney to the salad, add extra lime juice and a pinch of the dry masala mix over it and toss well once more, will well combined.Arrange lettuce leaves like cups in a platter and scoop spoonfuls of the salad onto them, garnished with pomegranate arils and sev (optional) if you wish to.Serve the Mung Bean & Tofu Salad along with Cream of Celery Soup for a weeknight dinner.",https://www.archanaskitchen.com/mung-bean-sprouts-tofu-salad-recipe-with-sweet-potatoes-cucumbers-tomatoes
