Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
5229,Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake),Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake),"3 cups Idli Dosa Batter,2-3 cups Spinach - roughly chopped,Salt - to taste,1 teaspoon Red Chilli powder,1 pinch Garam masala powder,Sunflower Oil - to grease,5-6 Cashew nuts - slit (optional)","3 cups Idli Dosa Batter,2-3 cups Spinach - roughly chopped,Salt - to taste,1 teaspoon Red Chilli powder,1 pinch Garam masala powder,Sunflower Oil - to grease,5-6 Cashew nuts - slit (optional)",5,15,20,4,South Indian Recipes,South Indian Breakfast,Vegetarian,"To prepare Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake), get ready with all ingredients. Wash the spinach leaves and keep aside.Blanch them in hot water for 3 minutes. When cooled, puree them in a mixer/blender.Pour a cup of idli batter in a mixing bowl and transfer the spinach puree into the bowl, and add salt, red chilli powder, garam masala and mix well with a fork.Grease the idli molds in idli steamer using oil, put a spoonful of the batter into idli molds, add a piece of cashew nut on top of the batter and steam for 10 to 12 minutes or till the idlis are cooked.Cool a bit and de-mould the Steamed Spinach Savory Cakes with the help of spoon, or smooth side of a knife.Serve Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake) with Kadale Chutney or Thakkali Vengayam Sambar Recipe (Tomato Onion Sambar) for a nice combination for breakfast.
","To prepare Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake), get ready with all ingredients. Wash the spinach leaves and keep aside.Blanch them in hot water for 3 minutes. When cooled, puree them in a mixer/blender.Pour a cup of idli batter in a mixing bowl and transfer the spinach puree into the bowl, and add salt, red chilli powder, garam masala and mix well with a fork.Grease the idli molds in idli steamer using oil, put a spoonful of the batter into idli molds, add a piece of cashew nut on top of the batter and steam for 10 to 12 minutes or till the idlis are cooked.Cool a bit and de-mould the Steamed Spinach Savory Cakes with the help of spoon, or smooth side of a knife.Serve Healthy Spinach Idli Recipe (Steamed Spinach Savory Cake) with Kadale Chutney or Thakkali Vengayam Sambar Recipe (Tomato Onion Sambar) for a nice combination for breakfast.",https://www.archanaskitchen.com/healthy-spinach-idli-recipe-steamed-spinach-savory-cake
5231,पंजाबी भिंडी कढ़ी रेसिपी - Punjabi Bhindi Kadhi Recipe,Punjabi Bhindi Kadhi Recipe - Punjabi Bhindi Kadhi Recipe,"15 भिंडी - आधा काट ले,2 बड़े चम्मच तेल,1 कप दही,2 बड़े चम्मच बेसन,1/2 छोटा चम्मच हल्दी पाउडर,1 छोटा चम्मच धनिया पाउडर,1/4 छोटा चम्मच लाल मिर्च पाउडर,नमक - स्वाद अनुसार,1/4 छोटा चम्मच जीरा,2 सुखी लाल मिर्च,1 इंच दालचीनी,1-1/2 बड़ा चम्मच घी,1-1/2 tablespoon Ghee","15 भिंडी - आधा काट ले,2 बड़े चम्मच तेल,1 कप दही,2 बड़े चम्मच बेसन,1/2 छोटा चम्मच हल्दी पाउडर,1 छोटा चम्मच धनिया पाउडर,1/4 छोटा चम्मच लाल मिर्च पाउडर,नमक - स्वाद अनुसार,1/4 छोटा चम्मच जीरा,2 सुखी लाल मिर्च,1 इंच दालचीनी,1-1/2 बड़ा चम्मच घी,1-1/2 tablespoon Ghee",15,30,45,4,Punjabi,Dinner,Vegetarian,"पंजाबी भिंडी कढ़ी रेसिपी बनाने के लिए सबसे पहले एक सॉसपैन में दही, बेसन, हल्दी पाउडर, धनिया पाउडर, लाल मिर्च पाउडर, नमक डाले और अच्छी तरह से मिला ले. ध्यान रखें गाठें ना पड़े. 2 कप पानी डाले और फिर से मिला ले. अब गैस चालू करें और उबलने के लिए रख दे. कढ़ी के उबलने के बाद, गैस की आंच धीमी करें और उबलने दे. तक तक, एक कढ़ाई में तेल गरम करें। इसमें भिंडी, नमक डाले और भिंडी के नरम और कुरकुरा होने तक पका ले. अलग से रख दे. अब एक सॉसपैन में घी गरम करें।  इसमें जीरा, दालचीनी, सुखी लाल मिर्च डाले और जीरा के तड़कने तक पका ले. गैस बंद करें।अब यह भिंडी और तड़का कढ़ी में डाले और मिला ले. कढ़ी को 5 से 7 मिनट तक पकने दे. मिलाए, गैस बंद करें और परोसे।पंजाबी भिंडी कढ़ी रेसिपी को चावल, आलू पालक की सब्ज़ी और फुल्का के साथ दिन के खाने के लिए बनाने। 
","To make Punjabi Bhindi Kadhi recipe, firstly add curd, gram flour, turmeric powder, coriander powder, red chili powder, salt in a saucepan and mix it well. Take care not to lump. Add 2 cups of water and mix again. Now turn on the gas and keep it to boil. After the curry boils, reduce the flame and let it boil. Till, heat the oil in a pan. Add the okra, salt and cook till the lady finger becomes soft and crisp. Keep it aside. Now heat ghee in a saucepan. Add cumin seeds, cinnamon, dry red chillies and cook till the cumin seeds crackle. Turn off the gas. Now add ladyfinger and tadka in the curry and mix. Allow the curry to cook for 5 to 7 minutes. Mix, turn off the gas and serve. Make Punjabi Bhindi Kadhi recipe with rice, potato spinach vegetable and phulka for dinner.",https://www.archanaskitchen.com/punjabi-bhindi-kadhi-recipe-roasted-okra-in-yogurt-curry-in-hindi
5235,Mushroom Strudel Recipe,Mushroom Strudel Recipe,"1 tablespoons Butter,1 Onion - finely chopped,200 grams Button mushrooms - quartered,2 cloves Garlic - finely chopped,3 sprig Parsley leaves - chopped,1 sprig Rosemary - finely chopped,1/4 cup Parmesan cheese - grated,Salt - to taste,Black pepper powder - to taste,1 cup All Purpose Pie Crust - (or 6 sheets of filo pastry),4 tablespoons Butter - melted,1/3 cup Whole Wheat Bread crumbs","1 tablespoons Butter,1 Onion - finely chopped,200 grams Button mushrooms - quartered,2 cloves Garlic - finely chopped,3 sprig Parsley leaves - chopped,1 sprig Rosemary - finely chopped,1/4 cup Parmesan cheese - grated,Salt - to taste,Black pepper powder - to taste,1 cup All Purpose Pie Crust - (or 6 sheets of filo pastry),4 tablespoons Butter - melted,1/3 cup Whole Wheat Bread crumbs",10,40,50,2,Continental,Snack,Vegetarian,"To begin making the Mushroom Strudel Recipe, we will first get the pastry dough ready. Click to see how to make the all-purpose pie crust recipe. Keep it refrigerated until ready to use.The next step is to make the filling for the Mushroom Strudel Recipe.To start making the filling, melt the butter over medium heat in a heavy-bottomed pan. Add the garlic, onions, mushrooms, sprinkle some salt and stir-fry until the onions and mushrooms are tender and cooked.Once cooked, add chopped the parsley, rosemary, stir to combine. Cook the filling for few more minutes, reduce the flame to high and let all the water evaporate from the mushroom mixture completely, stirring occasionally. Turn off the heat. Next preheat the oven to 400 F (200 C). Line a large baking sheet with parchment paper or grease it with butter. Now add the cheese to the mushroom stuffing, season with salt and pepper and stir to combine well. Keep the filling aside while you prepare the strudel pastry.Using Ready Made PastryTo prepare the strudel pastry, thaw the pastry as per the instructions mentioned on the package. Once thawed, arrange the ready rolled filo pastry sheets on the work surface and cover with a damp cloth. Brush one sheet with melted butter and sprinkle some bread crumbs over the pastry, arrange another filo sheet over the first one, brush it with melted butter and again sprinkle bread crumbs over the pastry.Similarly, arrange layers of one more filo pastry till you have stacked three layers of filo sheets.To assemble the Mushroom Strudel, place half of the mushroom filling 2 inches away from the edge of the layered dough.Roll the edge up and over the filling, fold in the ends and continue to roll the dough around the filling(Just like folding Burrito).Prepare the second set of Mushroom Strudel in the similar manner with the remaining pastry sheets and the mushroom filling.Using the Pie Pastry DoughFor the strudel using the Pie Dough, divide dough in half. Roll out a section at a time on a lightly floured board to a rectangle of 16 x 12.Butter the pastry dough and sprinkle some bread crumbs on the top. Place half the mushroom filling on the end of the dough (the end nearest you), leaving a 2-inch border.Roll up gently and yet lightly firm. Pinch the edges to seal them. Prepare the second set of Mushroom Strudel in the similar manner with the remaining pastry sheets and the mushroom filling.Baking the Mushroom Strudel PastryPlace the folded Mushroom Strudel Pastry on a baking sheet and score the dough with a knife thrice to allow the steam to escape. Brush the top of the pastry with some butter, to get the brown glaze on top while baking.Bake the Stuffed Mushroom Strudel for about 20 minutes or until golden brown on all the sides. Once baked, remove from the oven.Serve Mushroom Strudel as your tea time snack along with a hot cup of Masala Chai and Quinoa Chocolate Cookies.
","To begin making the Mushroom Strudel Recipe, we will first get the pastry dough ready. Click to see how to make the all-purpose pie crust recipe. Keep it refrigerated until ready to use.The next step is to make the filling for the Mushroom Strudel Recipe.To start making the filling, melt the butter over medium heat in a heavy-bottomed pan. Add the garlic, onions, mushrooms, sprinkle some salt and stir-fry until the onions and mushrooms are tender and cooked.Once cooked, add chopped the parsley, rosemary, stir to combine. Cook the filling for few more minutes, reduce the flame to high and let all the water evaporate from the mushroom mixture completely, stirring occasionally. Turn off the heat. Next preheat the oven to 400 F (200 C). Line a large baking sheet with parchment paper or grease it with butter. Now add the cheese to the mushroom stuffing, season with salt and pepper and stir to combine well. Keep the filling aside while you prepare the strudel pastry.Using Ready Made PastryTo prepare the strudel pastry, thaw the pastry as per the instructions mentioned on the package. Once thawed, arrange the ready rolled filo pastry sheets on the work surface and cover with a damp cloth. Brush one sheet with melted butter and sprinkle some bread crumbs over the pastry, arrange another filo sheet over the first one, brush it with melted butter and again sprinkle bread crumbs over the pastry.Similarly, arrange layers of one more filo pastry till you have stacked three layers of filo sheets.To assemble the Mushroom Strudel, place half of the mushroom filling 2 inches away from the edge of the layered dough.Roll the edge up and over the filling, fold in the ends and continue to roll the dough around the filling(Just like folding Burrito).Prepare the second set of Mushroom Strudel in the similar manner with the remaining pastry sheets and the mushroom filling.Using the Pie Pastry DoughFor the strudel using the Pie Dough, divide dough in half. Roll out a section at a time on a lightly floured board to a rectangle of 16 x 12.Butter the pastry dough and sprinkle some bread crumbs on the top. Place half the mushroom filling on the end of the dough (the end nearest you), leaving a 2-inch border.Roll up gently and yet lightly firm. Pinch the edges to seal them. Prepare the second set of Mushroom Strudel in the similar manner with the remaining pastry sheets and the mushroom filling.Baking the Mushroom Strudel PastryPlace the folded Mushroom Strudel Pastry on a baking sheet and score the dough with a knife thrice to allow the steam to escape. Brush the top of the pastry with some butter, to get the brown glaze on top while baking.Bake the Stuffed Mushroom Strudel for about 20 minutes or until golden brown on all the sides. Once baked, remove from the oven.Serve Mushroom Strudel as your tea time snack along with a hot cup of Masala Chai and Quinoa Chocolate Cookies.",http://www.archanaskitchen.com/mushroom-strudel-recipe-pie-dough-filo-pastry
5236,सुरन मूंगफली करी रेसिपी - Suran Moongphali Curry, Suran Moongphali Curry,"250 ग्राम सुरन - काट कर उबाल ले,100 ग्राम मूंगफली - सेक ले,2 हरी मिर्च,2 छोटे चमच्च जीरा,काला नमक या सेंधा नमक - स्वाद,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च शक्कर - वैकल्पिक","250 ग्राम सुरन - काट कर उबाल ले,100 ग्राम मूंगफली - सेक ले,2 हरी मिर्च,2 छोटे चमच्च जीरा,काला नमक या सेंधा नमक - स्वाद,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च शक्कर - वैकल्पिक",15,30,45,4,Indian,Lunch,Vegetarian,"सुरन मूंगफली करी बनाने के लिए सबसे पहले कढ़ाई में तेल गरम कर ले. इसमें जीरा डाले और 10 सेकण्ड्स के लिए पका ले.इसमें हरी मिर्च, सुरन डाले और मिला ले. 2 मिनट के बाद इसमें क्रश की हुई मूंगफली, काला नमक, शक्कर और हल्दी पाउडर डाले। सबको अच्छी तरह से मिला ले.  1 कप पानी डाले, नमक डाले, कढ़ाई को ढके और 5 से 10 मिनट के लिए पका ले. सुरन के पक जाने के बाद , गैस बंद करें और गरमा गरम परोसे। सुरन मूंगफली करी को बूंदी रायता और फुल्के के साथ दिन के खाने के लिए परोसे।
","To make Suran Peanut Curry, first heat the oil in a pan. Add cumin seeds and cook for 10 seconds. Add green chillies, suran and mix. After 2 minutes add crushed peanuts, black salt, sugar and turmeric powder. Mix well. Add 1 cup of water, add salt, cover the pan and cook for 5 to 10 minutes. After the suran is cooked, turn off the gas and serve hot. Serve suran peanut curry with boondi raita and phulka for dinner.",http://www.archanaskitchen.com/suran-moongphali-curry-recipe-yam-jimikand-curry-with-peanuts-in-hindi
5237,Roast Peaches with Coconut Walnut Sauce Recipe,Roast Peaches with Coconut Walnut Sauce Recipe,"1 tablespoon Butter,4 tablespoons Walnuts - powdered,120 ml Coconut milk,2 teaspoons Butter,2 tablespoons Sugar,1 Peaches - sliced (I used canned,3 tablespoons Walnuts - crushed,Mint Leaves (Pudina) - few","1 tablespoon Butter,4 tablespoons Walnuts - powdered,120 ml Coconut milk,2 teaspoons Butter,2 tablespoons Sugar,1 Peaches - sliced (I used canned,3 tablespoons Walnuts - crushed,Mint Leaves (Pudina) - few",20,40,60,4,Continental,Dessert,Vegetarian,"To make the Roast Peaches with Coconut Walnut Sauce, we will first make the sauce.For the sauce, heat butter in a frying pan over low flame. When the butter melts, add walnut powder and cook, stirring continuously till the walnuts smell lightly roasted.Gradually stir in coconut milk and cook, stirring continuously till the sauce simmers. Remove from flame and keep aside.For the peaches, heat butter in a frying pan over medium flame. Add sugar and cook till the sugar is caramelised to rich golden brown. Add peaches and toss well to coat. Roast in the pan for a minute.To serve, divide the sauce equally over 4 dessert plates and spoon peaches over it. Sprinkle with walnuts and mint and serve immediately.Sprinkle with walnuts and mint and the Roast Peaches with Coconut Walnut Sauce immediately.
","To make the Roast Peaches with Coconut Walnut Sauce, we will first make the sauce.For the sauce, heat butter in a frying pan over low flame. When the butter melts, add walnut powder and cook, stirring continuously till the walnuts smell lightly roasted.Gradually stir in coconut milk and cook, stirring continuously till the sauce simmers. Remove from flame and keep aside.For the peaches, heat butter in a frying pan over medium flame. Add sugar and cook till the sugar is caramelised to rich golden brown. Add peaches and toss well to coat. Roast in the pan for a minute.To serve, divide the sauce equally over 4 dessert plates and spoon peaches over it. Sprinkle with walnuts and mint and serve immediately.Sprinkle with walnuts and mint and the Roast Peaches with Coconut Walnut Sauce immediately.
",http://www.archanaskitchen.com/roast-peaches-with-coconut-walnut-sauce-chef-vikas-khannas-recipe
5241,"South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe","South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe","1/2 cup Green Moong Sprouts,1/2 cup Mango (Raw) - finely chopped,1/2 cup Carrot (Gajjar) - grated,1/2 cup Cucumber - chopped,2 tablespoons Coriander (Dhania) Leaves - finely chopped,1 Green Chilli - chopped,2 teaspoons Fresh coconut - grated(optional),2 teaspoons Lemon juice,Salt - to taste,1 tablespoon Coconut Oil,1/2 teaspoon Mustard seeds,1/4 teaspoon Asafoetida (hing)","1/2 cup Green Moong Sprouts,1/2 cup Mango (Raw) - finely chopped,1/2 cup Carrot (Gajjar) - grated,1/2 cup Cucumber - chopped,2 tablespoons Coriander (Dhania) Leaves - finely chopped,1 Green Chilli - chopped,2 teaspoons Fresh coconut - grated(optional),2 teaspoons Lemon juice,Salt - to taste,1 tablespoon Coconut Oil,1/2 teaspoon Mustard seeds,1/4 teaspoon Asafoetida (hing)",10,0,10,3,South Indian Recipes,Appetizer,Vegetarian,"To begin making the South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe, we need to keep the sprouts ready.For this we can either use store bought green moong sprouts, or follow the link  How to make Sprouts at Home.  In a mixing bowl, combine chopped mangoes, grated carrots, green moong sprouts, green chilies and finely chopped coriander leaves. Add salt to taste, lemon juice and  grated coconut (optional). Stir well to combine.The next step is to prepare the tempering. In a small saucepan, heat oil in a heavy bottomed pan. Once the oil is hot, add mustard seeds and allow the mustard seeds to sputter. Once done add in the asafoetida and immediately remove from heat.Add this tempering to the mixed Green Moong Sprouts  with Raw Mango and toss well. Serve crunchy, spicy, healthy mango, sprouts and corn salad at room temperature or as I love it, slightly chilled. Serve this delicious South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe with Mysore Rasam Recipe, Steamed Rice  and Curd Rice Recipe With Mint Flavour for a simple healthy meal. 
","To begin making the South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe, we need to keep the sprouts ready.For this we can either use store bought green moong sprouts, or follow the link  How to make Sprouts at Home.  In a mixing bowl, combine chopped mangoes, grated carrots, green moong sprouts, green chilies and finely chopped coriander leaves. Add salt to taste, lemon juice and  grated coconut (optional). Stir well to combine.The next step is to prepare the tempering. In a small saucepan, heat oil in a heavy bottomed pan. Once the oil is hot, add mustard seeds and allow the mustard seeds to sputter. Once done add in the asafoetida and immediately remove from heat.Add this tempering to the mixed Green Moong Sprouts  with Raw Mango and toss well. Serve crunchy, spicy, healthy mango, sprouts and corn salad at room temperature or as I love it, slightly chilled. Serve this delicious South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe with Mysore Rasam Recipe, Steamed Rice  and Curd Rice Recipe With Mint Flavour for a simple healthy meal. 
",https://www.archanaskitchen.com/south-indian-style-green-moong-sprouts-raw-mango-corn-salad-recipe
5243,"Beetroot, Carrot & Cucumber Salad with Peanuts Recipe ","Beetroot, Carrot & Cucumber Salad with Peanuts Recipe ","2 Beetroot - grated,2 Carrot (Gajjar) - grated,1 Cucumber - de seeded and chopped,4 tablespoon Roasted Peanuts (Moongphali),1 Green Chilli - chopped,4 sprig Coriander (Dhania) Leaves - chopped,1 teaspoon Lemon juice,1 teaspoon Black pepper powder,1 teaspoon Chaat Masala Powder,Salt - to taste","2 Beetroot - grated,2 Carrot (Gajjar) - grated,1 Cucumber - de seeded and chopped,4 tablespoon Roasted Peanuts (Moongphali),1 Green Chilli - chopped,4 sprig Coriander (Dhania) Leaves - chopped,1 teaspoon Lemon juice,1 teaspoon Black pepper powder,1 teaspoon Chaat Masala Powder,Salt - to taste",30,0,30,4,North Indian Recipes,Side Dish,Vegetarian,"To begin making the Beetroot, Carrot & Cucumber Salad with Peanuts Recipe, we will first grate the vegetables and keep it ready in bowl.In a mixing bowl, add all the ingredients- beetroot, carrot, cucumber, roasted peanuts. green chilli, coriander leaves, lemon juice, pepper powder, chaat masala powder, salt to taste and mix well.Check for seasonings and adjust according to your taste and serve.Serve the Beetroot, Carrot & Cucumber Salad with Peanuts Recipe as a side dish along with tehri pulao and Palak Raita Recipe by the side.
","To begin making the Beetroot, Carrot & Cucumber Salad with Peanuts Recipe, we will first grate the vegetables and keep it ready in bowl.In a mixing bowl, add all the ingredients- beetroot, carrot, cucumber, roasted peanuts. green chilli, coriander leaves, lemon juice, pepper powder, chaat masala powder, salt to taste and mix well.Check for seasonings and adjust according to your taste and serve.Serve the Beetroot, Carrot & Cucumber Salad with Peanuts Recipe as a side dish along with tehri pulao and Palak Raita Recipe by the side.
",https://www.archanaskitchen.com/beetroot-carrot-cucumber-salad-with-peanuts-recipe
5246,Instant Mixed Vegetable Pickle Recipe,Instant Mixed Vegetable Pickle Recipe,"3 Mango (Raw) - diced into 1/2 centimetre cubes,100 grams Carrot (Gajjar) - diced into 1/2 centimetre cubes,100 grams Green beans (French Beans) - chopped similarly,3 inch Ginger - finely chopped,20 cloves Garlic,3 inch Ginger,1 tablespoon Whole Black Peppercorns,2 tablespoons Poppy seeds,50 grams Cashew nuts,Coriander (Dhania) Leaves - small bunch,Mint Leaves (Pudina) - small bunch,3 Lemons - juiced,20 Green Chillies,1 teaspoon Turmeric powder (Haldi),1/4 teaspoon Asafoetida (hing),Salt - to taste","3 Mango (Raw) - diced into 1/2 centimetre cubes,100 grams Carrot (Gajjar) - diced into 1/2 centimetre cubes,100 grams Green beans (French Beans) - chopped similarly,3 inch Ginger - finely chopped,20 cloves Garlic,3 inch Ginger,1 tablespoon Whole Black Peppercorns,2 tablespoons Poppy seeds,50 grams Cashew nuts,Coriander (Dhania) Leaves - small bunch,Mint Leaves (Pudina) - small bunch,3 Lemons - juiced,20 Green Chillies,1 teaspoon Turmeric powder (Haldi),1/4 teaspoon Asafoetida (hing),Salt - to taste",20,20,40,4,Indian,Appetizer,Vegetarian,"To begin making the Instant Mixed Vegetable Pickle recipe, clean and dry all the vegetables on a kitchen towel.Chop them finely and tip them into a mixing bowl and add the juice of one lemon and a teaspoon of salt and mixed through the vegetables.In a small mixing jar, add the ingredients for the marinating paste and grind to a smooth paste in a grinder without adding any water.Mix this paste through the vegetables and let it sit for at least 2 hours before serving.It stays fresh for a week to a fortnight and needs to be kept in the fridge at all times.Serve Instant Mixed Vegetable Pickle with curd rice for a comforting week day meal.
","To begin making the Instant Mixed Vegetable Pickle recipe, clean and dry all the vegetables on a kitchen towel.Chop them finely and tip them into a mixing bowl and add the juice of one lemon and a teaspoon of salt and mixed through the vegetables.In a small mixing jar, add the ingredients for the marinating paste and grind to a smooth paste in a grinder without adding any water.Mix this paste through the vegetables and let it sit for at least 2 hours before serving.It stays fresh for a week to a fortnight and needs to be kept in the fridge at all times.Serve Instant Mixed Vegetable Pickle with curd rice for a comforting week day meal.",https://www.archanaskitchen.com/instant-mixed-vegetable-pickle-recipe
5247,Methi Kumro Recipe - Bengali Style Fenugreek Leaves and Pumpkin Stir Fry,Methi Kumro Recipe - Bengali Style Fenugreek Leaves and Pumpkin Stir Fry,"2 cups Kaddu (Parangikai/ Pumpkin) - cut into cubes,1.5 cups Methi Leaves (Fenugreek Leaves) - roughly chopped,2 Green Chillies - finely chopped,1 teaspoon Turmeric powder (Haldi),1 teaspoon Cumin powder (Jeera),1 Dry Red Chilli,1 teaspoon Mustard seeds,1/4 teaspoon Cumin seeds (Jeera),1/4 teaspoon Kalonji (Onion Nigella Seeds),1/4 teaspoon Fennel seeds (Saunf),1/4 teaspoon Methi Seeds (Fenugreek Seeds),1 tablespoon Mustard oil,Salt - to taste","2 cups Kaddu (Parangikai/ Pumpkin) - cut into cubes,1.5 cups Methi Leaves (Fenugreek Leaves) - roughly chopped,2 Green Chillies - finely chopped,1 teaspoon Turmeric powder (Haldi),1 teaspoon Cumin powder (Jeera),1 Dry Red Chilli,1 teaspoon Mustard seeds,1/4 teaspoon Cumin seeds (Jeera),1/4 teaspoon Kalonji (Onion Nigella Seeds),1/4 teaspoon Fennel seeds (Saunf),1/4 teaspoon Methi Seeds (Fenugreek Seeds),1 tablespoon Mustard oil,Salt - to taste",10,15,25,4,Bengali Recipes,Side Dish,Vegetarian,"To begin making the Methi Kumro Recipe (Bengali Style Fenugreek Leaves and Pumpkin Stir Fry), clean, deseed the yellow pumpkin and cut them into bite sized cubes and keep aside.Likewise, clean the fenugreek leaves, roughly chop them and keep aside.Heat mustard oil in a pan, and bring it to the smoking point.To this add the dried red chilli and panch phoron spices - mustard, cumin, fennel, fenugreek and onion seeds. Let it crackle.Add the pumpkin cubes and saute for 2 minutes. Add in the turmeric, cumin powder, season with salt and mix well.Add in the fenugreek leaves and mix well. Close it with a lid and let the pumpkin cubes cook till soft yet retaining its shape.Pumpkin will release a lot of water, so once the cubes are cooked well, increase the heat, saute until the water from the dish totally evaporates and you have a dry sabzi.Once the veggies are dry and well coated with spices, switch off the heat.Serve Methi Kumro Recipe (Bengali Style Fenugreek Leaves and Pumpkin Stir Fry) along with Cholar Dal Recipe, and Steamed Rice for a simplified Bengali themed weekday lunch.
","To begin making the Methi Kumro Recipe (Bengali Style Fenugreek Leaves and Pumpkin Stir Fry), clean, deseed the yellow pumpkin and cut them into bite sized cubes and keep aside.Likewise, clean the fenugreek leaves, roughly chop them and keep aside.Heat mustard oil in a pan, and bring it to the smoking point.To this add the dried red chilli and panch phoron spices - mustard, cumin, fennel, fenugreek and onion seeds. Let it crackle.Add the pumpkin cubes and saute for 2 minutes. Add in the turmeric, cumin powder, season with salt and mix well.Add in the fenugreek leaves and mix well. Close it with a lid and let the pumpkin cubes cook till soft yet retaining its shape.Pumpkin will release a lot of water, so once the cubes are cooked well, increase the heat, saute until the water from the dish totally evaporates and you have a dry sabzi.Once the veggies are dry and well coated with spices, switch off the heat.Serve Methi Kumro Recipe (Bengali Style Fenugreek Leaves and Pumpkin Stir Fry) along with Cholar Dal Recipe, and Steamed Rice for a simplified Bengali themed weekday lunch.
",http://www.archanaskitchen.com/methi-kumro-recipe-bengali-style-fenugreek-leaves-and-pumpkin-stir-fry
5249,तिल के आलू रेसिपी - Til Ke Aloo (Recipe In Hindi),Til Ke Aloo (Recipe),"2 कप छोटे आलू,3 बड़े चमच्च तिल (सफ़ेद),1/2 कप हरा धनिया,2 हरी मिर्च,1 बड़ा चमच्च निम्बू का रस,1 बड़ा चमच्च जीरा,5 कली लहसुन,2 बड़े चमच्च तेल,1/2 छोटा चमच्च हल्दी पाउडर,नमक - स्वादानुसार","2 cups small potatoes, 3 tablespoons sesame seeds (white), 1/2 cup coriander leaves, 2 green chillies, 1 tablespoon lemon juice, 1 tablespoon cumin seeds, 5 cloves garlic, 2 tablespoons oil, 1/2 teaspoon Turmeric powder, salt - as per taste",15,20,35,2,Indian,Lunch,Vegetarian,"तिल के आलू बनाने के लिए सबसे पहले उबले हुए आलू को छील के दो टुकडे कर ले।तिल को तवे पर मध्यम आंच पर सेक ले। मिक्सर जार मे भूने हुए तिल का पेस्ट बन जाए उतना पानी डालकर पेस्ट बना ले। कटोरी मे निकाल ले।मिक्सर जार मे हरा धनिया,  मिर्ची, लहसुन और हल्दी पाउडर डालकर थोडे से पानी के साथ पेस्ट बना ले।कढाई मे तेल डाले। जीरा डाले । जीरा फूट ने लगे तब हरा धनिया पेस्ट डाले । 1 मिनट तक हिलाते हुए पकाए ।आलू के टुकडे और नमक डालकर आलू पर चटनी की परत फैल जाए तब तक मिलाए ।अब तिल की गाढी पेस्ट और थोडा सा पानी डालकर आलू को 3 से 4 मिनट तक पकाए ।गैस ऑफ करें और उसे धनिये और तिल से गार्निश करें। तिल के आलू को दाल पालक, टमाटर प्याज ककड़ी रायता और फुल्के के साथ दिन के खाने के लिए परोसे
","तिल के आलू बनाने के लिए सबसे पहले उबले हुए आलू को छील के दो टुकडे कर ले।तिल को तवे पर मध्यम आंच पर सेक ले। मिक्सर जार मे भूने हुए तिल का पेस्ट बन जाए उतना पानी डालकर पेस्ट बना ले। कटोरी मे निकाल ले।मिक्सर जार मे हरा धनिया,  मिर्ची, लहसुन और हल्दी पाउडर डालकर थोडे से पानी के साथ पेस्ट बना ले।कढाई मे तेल डाले। जीरा डाले । जीरा फूट ने लगे तब हरा धनिया पेस्ट डाले । 1 मिनट तक हिलाते हुए पकाए ।आलू के टुकडे और नमक डालकर आलू पर चटनी की परत फैल जाए तब तक मिलाए ।अब तिल की गाढी पेस्ट और थोडा सा पानी डालकर आलू को 3 से 4 मिनट तक पकाए ।गैस ऑफ करें और उसे धनिये और तिल से गार्निश करें। तिल के आलू को दाल पालक, टमाटर प्याज ककड़ी रायता और फुल्के के साथ दिन के खाने के लिए परोसे
",http://www.archanaskitchen.com/til-ke-aloo-recipe-in-hindi
