Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
7924,"South Indian Kosambari Recipe With Raw Mango, Cucumber, Carrot & Beetroot","South Indian Kosambari Recipe With Raw Mango, Cucumber, Carrot & Beetroot","1/4 cup Chana dal (Bengal Gram Dal) - soaked in water for 3 hours,1/4 cup Carrot (Gajjar) - grated,1/4 cup Beetroot - grated,1/2 cup Cucumber - chopped,1/2 cup Mango (Raw) - grated,2 Green Chillies - finely chopped,1/4 cup Paneer (Homemade Cottage Cheese) - small cubes,1 tablespoon Fresh coconut - grated,Salt - to taste,1 teaspoon Sunflower Oil,1/2 tablespoon Mustard seeds,1 teaspoon White Urad Dal (Split),Asafoetida (hing) - a pinch,10-15 Curry leaves","1/4 cup Chana dal (Bengal Gram Dal) - soaked in water for 3 hours,1/4 cup Carrot (Gajjar) - grated,1/4 cup Beetroot - grated,1/2 cup Cucumber - chopped,1/2 cup Mango (Raw) - grated,2 Green Chillies - finely chopped,1/4 cup Paneer (Homemade Cottage Cheese) - small cubes,1 tablespoon Fresh coconut - grated,Salt - to taste,1 teaspoon Sunflower Oil,1/2 tablespoon Mustard seeds,1 teaspoon White Urad Dal (Split),Asafoetida (hing) - a pinch,10-15 Curry leaves",15,15,30,4,South Indian Recipes,Side Dish,Vegetarian,"To begin making South Indian Kosambari Recipe wash and soak the chana dal in water for a minimum of 2-3 hours.Once it is soaked, drain the water completely and grind the chana dal in a mixer till you get a coarse paste.The next step is to prepare the salad.In a mixing bowl, combine the coarsely ground chana dal, carrot, beetroot, cucumber, raw mango, chilies and paneer cubes and keep it aside. In a tadka pan, heat oil on the medium heat.Add mustard seeds, curry leaves and asafoetida and allow them to crackle. Once the seeds have crackled add the urad dal and allow it to turn into a nice golden colour. Once done turn off the heat and add it to the Kosambari mixture. Sprinkle some salt and pepper powder and mix  well to combine. Check the salt and adjust the seasoning to suit your taste. Garnish the Kosambari Salad with some grated coconut and serve.Serve South Indian Kosambari Recipe along with Moong Dal Rasam/Pesara Pappu Charu Recipe, Steamed Rice and Capsicum Masala Poriyal Recipe to complete your South Indian meal.
","To begin making South Indian Kosambari Recipe wash and soak the chana dal in water for a minimum of 2-3 hours.Once it is soaked, drain the water completely and grind the chana dal in a mixer till you get a coarse paste.The next step is to prepare the salad.In a mixing bowl, combine the coarsely ground chana dal, carrot, beetroot, cucumber, raw mango, chilies and paneer cubes and keep it aside. In a tadka pan, heat oil on the medium heat.Add mustard seeds, curry leaves and asafoetida and allow them to crackle. Once the seeds have crackled add the urad dal and allow it to turn into a nice golden colour. Once done turn off the heat and add it to the Kosambari mixture. Sprinkle some salt and pepper powder and mix  well to combine. Check the salt and adjust the seasoning to suit your taste. Garnish the Kosambari Salad with some grated coconut and serve.Serve South Indian Kosambari Recipe along with Moong Dal Rasam/Pesara Pappu Charu Recipe, Steamed Rice and Capsicum Masala Poriyal Recipe to complete your South Indian meal.",http://www.archanaskitchen.com/cucumber-carrot-and-beetroot-kosambari-recipe-with-raw-mango-south-indian-mixed-vegetable-salad
7927,Chettinad Podalangai Vadai Recipe (Chettinad Style Snake Gourd Fritters),Chettinad Podalangai Vadai Recipe (Chettinad Style Snake Gourd Fritters),"1 cup Chana dal (Bengal Gram Dal),1/4 cup Yellow Moong Dal (Split),3 to 4 Dry Red Chillies,1 inch Ginger,1 teaspoon Fennel seeds (Saunf),1 Cinnamon Stick (Dalchini) - small,2 to 3 Cloves (Laung),1 cup Snake gourd (pudulangai) - finely chopped,2 to 3 Green Chillies - finely chopped,1 sprig Curry leaves,2 to 3 sprig Coriander (Dhania) Leaves - finely chopped","1 cup Chana dal (Bengal Gram Dal),1/4 cup Yellow Moong Dal (Split),3 to 4 Dry Red Chillies,1 inch Ginger,1 teaspoon Fennel seeds (Saunf),1 Cinnamon Stick (Dalchini) - small,2 to 3 Cloves (Laung),1 cup Snake gourd (pudulangai) - finely chopped,2 to 3 Green Chillies - finely chopped,1 sprig Curry leaves,2 to 3 sprig Coriander (Dhania) Leaves - finely chopped",150,20,170,15,Chettinad,Snack,Vegetarian,"To begin making the Chettinad Podalangai Vadai (Chettinad Style Snake Gourd Fritters) recipe, wash and soak the channa and moong dals along with dried red chillies for 2 hours.Now, coarsely grind the soaked dals and dried red chillies using a mixer grinder and keep aside. Make sure you do not add any water, as the snake gourd will keep releasing water into the batter.Add the chopped snake gourd's in a small bowl, sprinkle some salt over it and let is sit for 10 minutes. This will help remove any excess water from the vegetable.In the mean, heat a small tadka pan and dry roast the fennel seeds, cinnamon and cloves. Grind this along with ginger to a fine paste in a mixer using little water and keep aside.Take a big bowl, add the coarsely ground chana and moong dal mix, snake gourd with water completely squeezed out, ginger and spice paste, finely chopped green chillies, coriander and curry leaves. Season with salt and mix well.Heat enough oil for frying in a frying pan on medium heat, when the oil is well heated, make small vadai's and slowly drop it into the oil.Let it cook on one side for 3 minutes and until it turns slightly golden brown.Once the vadai's are cooked on one side, flip it over and let it cook on the other side for another 3 minutes.Remove from oil and let it drain in a kitchen paper.Serve this Chettinad Podalangai Vadai (Chettinad Style Snake Gourd Fritters) Recipe during Navratri or include it as a condiment while making a Chettinad themed elaborate weekend brunch.
","To begin making the Chettinad Podalangai Vadai (Chettinad Style Snake Gourd Fritters) recipe, wash and soak the channa and moong dals along with dried red chillies for 2 hours.Now, coarsely grind the soaked dals and dried red chillies using a mixer grinder and keep aside. Make sure you do not add any water, as the snake gourd will keep releasing water into the batter.Add the chopped snake gourd's in a small bowl, sprinkle some salt over it and let is sit for 10 minutes. This will help remove any excess water from the vegetable.In the mean, heat a small tadka pan and dry roast the fennel seeds, cinnamon and cloves. Grind this along with ginger to a fine paste in a mixer using little water and keep aside.Take a big bowl, add the coarsely ground chana and moong dal mix, snake gourd with water completely squeezed out, ginger and spice paste, finely chopped green chillies, coriander and curry leaves. Season with salt and mix well.Heat enough oil for frying in a frying pan on medium heat, when the oil is well heated, make small vadai's and slowly drop it into the oil.Let it cook on one side for 3 minutes and until it turns slightly golden brown.Once the vadai's are cooked on one side, flip it over and let it cook on the other side for another 3 minutes.Remove from oil and let it drain in a kitchen paper.Serve this Chettinad Podalangai Vadai (Chettinad Style Snake Gourd Fritters) Recipe during Navratri or include it as a condiment while making a Chettinad themed elaborate weekend brunch.",http://www.archanaskitchen.com/chettinad-podalangai-vadai-recipe-chettinad-style-snake-gourd-fritters
7929,अमृतसरी दाल रेसिपी - Amritsari Dal (Recipe In Hindi),Amritsari dal recipe - Amritsari Dal (Recipe in Hindi),"1 कप काली उरद दाल (स्प्लिट),1/4 कप चना दाल,1 प्याज - बारीक काट ले,1 टमाटर - बारीक काट ले,2 हरी मिर्च - बारीक काट ले,1 इंच अदरक - कस ले,2 लॉन्ग - बारीक काट ले,1/2 छोटा चमच्च अजवाइन,1/4 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च गरम मसाला पाउडर,1/2 छोटा चमच्च हल्दी पाउडर,1 इंच दाल चीनी,नमक - स्वाद अनुसार,तेल - प्रयोग अनुसार","1 cup black urad dal (split), 1/4 cup chana dal, 1 onion - finely chopped, 1 tomato - finely chopped, 2 green chillies - finely chopped, 1 inch ginger - grated, 2 long - finely chopped Take 1/2 teaspoon celery, 1/2 teaspoon red chili powder, 1/2 teaspoon garam masala powder, 1/2 teaspoon turmeric powder, 1 inch lentil sugar, salt - as per taste, oil - as per use",10,30,40,4,Punjabi,Lunch,High Protein Vegetarian,"अमृतसरी दाल बनाने के लिए सबसे पहले दालो को धोकर 4 से 5 घंटे के लिए भिगो ले. अब एक प्रेशर कुकर में तेल गरम करें। उसमे दाल, टमाटर, हल्दी पाउडर और 3 कप पानी डाले। कुकर को बंद करें और 4 सिटी आने तक पका ले. प्रेशर को निकलने दे और दाल को अलग से रख दे. अब एक कढ़ाई में तेल गरम करें। इसमें प्याज, अदरक, लहसुन डाले और प्याज के नरम होने तक पकाए। प्याज के नरम होने के बाद इसमें हरी मिर्च, टमाटर एंड बचा हुआ मसाला डाले। 2 से 3 मिनट तक पकाए। 3 मिनट बाद इसमें दाल डेल और मिला ले. अपने स्वाद अनुसार पानी डाले, दाल को थोड़ा मैश करें और 10 मिनट तक पकने दे. पकने के बाद, गैस बंद करें और हरे धनिये से गार्निश करें। अमृतसरी दाल को हरे टमाटर की सब्ज़ी, बूंदी रायता और फुल्के के साथ दिन के खाने के लिए परोसे।
","To make Amritsari dal, first wash and soak the lentils for 4 to 5 hours. Now heat the oil in a pressure cooker. Add lentils, tomatoes, turmeric powder and 3 cups of water. Turn off the cooker and cook until it comes to 4 cities. Allow the pressure to drain and keep the lentils separately. Now heat oil in a pan. Add onion, ginger, garlic and cook till the onion becomes soft. After the onion softens, add green chillies, tomatoes and remaining spices. Cook for 2 to 3 minutes. After 3 minutes, add dal and dal in it. Add water as per your taste, mash the lentils slightly and let it cook for 10 minutes. After cooking, turn off the gas and garnish with green coriander. Serve Amritsari dal with green tomato vegetable, boondi raita and phulka for the day's dinner.",http://www.archanaskitchen.com/amritsari-dal-recipe-in-hindi
7931,Kerala Style Puttu Upma Recipe With Scrambled Eggs,Kerala Style Puttu Upma Recipe With Scrambled Eggs,"1 cup Rice puttu - or wheat puttu,1 Whole Egg,1 teaspoon Cumin seeds (Jeera),1/4 teaspoon Mustard seeds,1 sprig Curry leaves,1 pinch Turmeric powder (Haldi),2 Green Chilli - slit/cut,1/4 teaspoon Black Urad Dal (Split),2 teaspoon Sunflower Oil,Salt - to taste","1 cup Rice puttu - or wheat puttu,1 Whole Egg,1 teaspoon Cumin seeds (Jeera),1/4 teaspoon Mustard seeds,1 sprig Curry leaves,1 pinch Turmeric powder (Haldi),2 Green Chilli - slit/cut,1/4 teaspoon Black Urad Dal (Split),2 teaspoon Sunflower Oil,Salt - to taste",5,15,20,2,Kerala Recipes,Snack,Eggetarian,"To prepare Kerala Style Puttu Upma Recipe With Scrambled Eggs, heat oil in a kadai on medium heat, add the mustard seeds and allow them to crackle, next add the cumin seeds and allow them to sizzle. To this add urad dal and saute till it turns into a light brown colour. Now add green chilli, curry leaves, turmeric powder and crack open the egg and scramble it for about half a minute.Once the eggs are nicely scrambled, add the crumbled puttu.Add salt and mix well. Sprinkle some water and mix well. Close with a lid and cook on low flame for a minute. This will make the puttu softer.Serve Kerala Style Puttu Upma Recipe With Scrambled Eggs along with a Cocoa Banana Almond Date Smoothie Recipe for a wholesome breakfast.
","To prepare Kerala Style Puttu Upma Recipe With Scrambled Eggs, heat oil in a kadai on medium heat, add the mustard seeds and allow them to crackle, next add the cumin seeds and allow them to sizzle. To this add urad dal and saute till it turns into a light brown colour. Now add green chilli, curry leaves, turmeric powder and crack open the egg and scramble it for about half a minute.Once the eggs are nicely scrambled, add the crumbled puttu.Add salt and mix well. Sprinkle some water and mix well. Close with a lid and cook on low flame for a minute. This will make the puttu softer.Serve Kerala Style Puttu Upma Recipe With Scrambled Eggs along with a Cocoa Banana Almond Date Smoothie Recipe for a wholesome breakfast.",http://www.archanaskitchen.com/kerala-style-puttu-upma-recipe-with-scrambled-eggs
7934,The Croque Madame Sandwich Recipe,The Croque Madame Sandwich Recipe,"6 Whole Wheat Brown Bread,3 Whole Eggs,1/3 cup Cheese - grated or cheese slices,1 1/2 tablespoons Butter,1 1/2 tablespoons Whole Wheat Flour,1 cups Milk,2 teaspoons Dijon Mustard,1/4 teaspoon Nutmeg - ground,Salt and Pepper,Butter - for cooking the sandwiches","6 Whole Wheat Brown Bread,3 Whole Eggs,1/3 cup Cheese - grated or cheese slices,1 1/2 tablespoons Butter,1 1/2 tablespoons Whole Wheat Flour,1 cups Milk,2 teaspoons Dijon Mustard,1/4 teaspoon Nutmeg - ground,Salt and Pepper,Butter - for cooking the sandwiches",10,30,40,3,French,World Breakfast,Eggetarian,"To begin making the Croque Madame Sandwich Recipe, we will first make the Bechamel Sauce.To make the bechamel sauce, in a small saucepan, melt the butter over medium heat. Add in the flour and cook, stirring constantly, until you can smell the aromas of the lightly roasted flour. Take care not to allow the butter to turn brown or get burnt.Once the flour is lightly roasted, add the milk and nutmeg and keep stirring continuously until the mixture thickens. Once it thickens and forms a creamy consistency, turn off the heat and transfer the Bechamel sauce to a serving bowl.The next step is to make the sandwich. Grease and heat a cast iron skillet on medium heat.Arrange the 3 slices of bread, sprinkle the cheese and spread the bechamel sauce on the top and finally cover the bread with another slice.Add a couple of tablespoons of butter on the cast iron skillet and allow it to melt. Place the bechamel sandwiches on the top of the butter and grill the sandwiches  on the skillet until you see the cheese melting and also the sandwich is crisp from both the sides.Once the sandwiches are well grilled, place them on a serving platter, drizzle more bechamel sauce on the sandwiches and sprinkle some cheese while it is hot. You can choose to broil the cheese and sauce under a broiler to melt the cheese or simply serve it as it is.The final step is to make the fried egg for the Croque Madame Sandwich.In the same cast iron skillet or another skillet, heat a teaspoon of oil or butter and crack the 3 eggs onto the skillet keeping some space between each egg. You can also fry one egg at a time if your skillet is small.Once the eggs are fried, place them on top of the grilled sandwiches.Serve Croque Madame Sandwich as a perfect weekend breakfast along with a bowl of fruits and Espresso Coffee.
","To begin making the Croque Madame Sandwich Recipe, we will first make the Bechamel Sauce.To make the bechamel sauce, in a small saucepan, melt the butter over medium heat. Add in the flour and cook, stirring constantly, until you can smell the aromas of the lightly roasted flour. Take care not to allow the butter to turn brown or get burnt.Once the flour is lightly roasted, add the milk and nutmeg and keep stirring continuously until the mixture thickens. Once it thickens and forms a creamy consistency, turn off the heat and transfer the Bechamel sauce to a serving bowl.The next step is to make the sandwich. Grease and heat a cast iron skillet on medium heat.Arrange the 3 slices of bread, sprinkle the cheese and spread the bechamel sauce on the top and finally cover the bread with another slice.Add a couple of tablespoons of butter on the cast iron skillet and allow it to melt. Place the bechamel sandwiches on the top of the butter and grill the sandwiches  on the skillet until you see the cheese melting and also the sandwich is crisp from both the sides.Once the sandwiches are well grilled, place them on a serving platter, drizzle more bechamel sauce on the sandwiches and sprinkle some cheese while it is hot. You can choose to broil the cheese and sauce under a broiler to melt the cheese or simply serve it as it is.The final step is to make the fried egg for the Croque Madame Sandwich.In the same cast iron skillet or another skillet, heat a teaspoon of oil or butter and crack the 3 eggs onto the skillet keeping some space between each egg. You can also fry one egg at a time if your skillet is small.Once the eggs are fried, place them on top of the grilled sandwiches.Serve Croque Madame Sandwich as a perfect weekend breakfast along with a bowl of fruits and Espresso Coffee.",http://www.archanaskitchen.com/croque-madame-recipe-a-classic-french-breakfast-dish
7935,Hesarukalu Bele Kosambari Recipe-Sprouted Green Moong With Tadka,Recipe - Sprouted Green Moong with Tadka,"1 cup Green Moong Dal (Whole) - sprouted,1/2 cup Carrot (Gajjar) - grated,1/4 cup Fresh coconut - grated,1/3 cup Cucumber - finely chopped,2 Green Chillies - chopped,1 Onion - finely chopped,1/2 tablespoon Lemon juice,Coriander (Dhania) Leaves - chopped,Salt - to taste","1 cup Green Moong Dal (Whole) - sprouted,1/2 cup Carrot (Gajjar) - grated,1/4 cup Fresh coconut - grated,1/3 cup Cucumber - finely chopped,2 Green Chillies - chopped,1 Onion - finely chopped,1/2 tablespoon Lemon juice,Coriander (Dhania) Leaves - chopped,Salt - to taste",10,5,15,4,South Indian Recipes,Side Dish,Diabetic Friendly,"To begin making Hesarukalu Bele Kosambari Recipe, first prepare sprouted green moong.Learn  How To Make Sprouts At Home.Now that you have the sprouts ready with you, in a mixing bowl, combine the sprouted green gram, grated carrots, grated coconut, finely chopped cucumbers, onions, and green chilies.Adjust the amount of green chilies as per your palate. Mix all the ingredients well.Season the mixture with salt and lime juice. Mix all the ingredients well. Finally add fresh chopped coriander leaves and toss again.A very simple and healthy salad recipe is ready.Serve Hesarukalu Bele Kosambari Recipe with Steamed Rice and Beetroot Garlic Lemon Rasam for a complete south indian meal. You can also have it as a midday snack.
","To begin making Hesarukalu Bele Kosambari Recipe, first prepare sprouted green moong.Learn  How To Make Sprouts At Home.Now that you have the sprouts ready with you, in a mixing bowl, combine the sprouted green gram, grated carrots, grated coconut, finely chopped cucumbers, onions, and green chilies.Adjust the amount of green chilies as per your palate. Mix all the ingredients well.Season the mixture with salt and lime juice. Mix all the ingredients well. Finally add fresh chopped coriander leaves and toss again.A very simple and healthy salad recipe is ready.Serve Hesarukalu Bele Kosambari Recipe with Steamed Rice and Beetroot Garlic Lemon Rasam for a complete south indian meal. You can also have it as a midday snack.",https://www.archanaskitchen.com/hesarukalu-bele-kosumbari-recipe-sprouted-green-moong-salad
7936,Fish Tikka Masala Skewer Recipe,Fish Tikka Masala Skewer Recipe,"200 grams Fish fillet,1 teaspoon Lemon juice,2 tablespoon Curd (Dahi / Yogurt),Salt - to taste,1 teaspoon Kashmiri Red Chilli Powder,Coriander (Dhania) Leaves - as required,Mint Leaves (Pudina) - as required,1 Tablespoon Mustard oil,1 teaspoon Gram flour (besan),1/4 teaspoon Garam masala powder,Chaat Masala Powder - to taste","200 grams Fish fillet,1 teaspoon Lemon juice,2 tablespoon Curd (Dahi / Yogurt),Salt - to taste,1 teaspoon Kashmiri Red Chilli Powder,Coriander (Dhania) Leaves - as required,Mint Leaves (Pudina) - as required,1 Tablespoon Mustard oil,1 teaspoon Gram flour (besan),1/4 teaspoon Garam masala powder,Chaat Masala Powder - to taste",20,10,30,2,Punjabi,Appetizer,High Protein Non Vegetarian,"To begin making the Fish Tikka Masala Skewer Recipe, firstly cut the fish fillet into 4 long strips.Marinate the fish with lime juice and salt for 5 minutes.Take a bowl and mix rest of the ingredients including curd, salt, kashmiri red chilli powder, coriander leaves, mint leaves, gram flour, garam masala powder, chaat masala powder except oil and marinate the fish for another 10 minutes more. Check for salt seasoning.Heat oil in a flat pan, keep the fish fillets and cook both sides for 10 minutes or until done. Garnish with lime juice and chaat masala powder.Skewer the prepared Fish Tikka Masala with the wooden sticks and serve.Serve Fish Tikka Masala Skewer along with Hyderabadi Vegetable Biryani and Boondi Raita for your weeknight dinner.
","To begin making the Fish Tikka Masala Skewer Recipe, firstly cut the fish fillet into 4 long strips.Marinate the fish with lime juice and salt for 5 minutes.Take a bowl and mix rest of the ingredients including curd, salt, kashmiri red chilli powder, coriander leaves, mint leaves, gram flour, garam masala powder, chaat masala powder except oil and marinate the fish for another 10 minutes more. Check for salt seasoning.Heat oil in a flat pan, keep the fish fillets and cook both sides for 10 minutes or until done. Garnish with lime juice and chaat masala powder.Skewer the prepared Fish Tikka Masala with the wooden sticks and serve.Serve Fish Tikka Masala Skewer along with Hyderabadi Vegetable Biryani and Boondi Raita for your weeknight dinner.",http://www.archanaskitchen.com/fish-tikka-masala-skewer-recipe
7937,दम अरबी सब्जी रेसिपी - Dum Arbi (Recipe In Hindi), Dum Arbi (Recipe In Hindi),"300 ग्राम अरबी - उबालकर टूकडे की हूई,2 बड़े चमच्च तेल - फ्राइ करने के लिए,2 बड़े चमच्च तेल - सब्जी के लिए,1/2 कप टमाटर - बारीक काटे हुए,1 बड़ा चमच्च हरी मिर्च - बारीक काटी हुई,2 छोटा चमच्च अदरक लहसुन का पेस्ट,1/4 कप प्याज - बारीक काटे हुए,1/2 कप दही,हींग - चुटकीभर,1/2 अजवाइन,1/4 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1/4 छोटा चमच्च गरम मसाला पाउडर,नमक - स्वादानुसार,2 बड़े चमच्च हरा धनिया","300 ग्राम अरबी - उबालकर टूकडे की हूई,2 बड़े चमच्च तेल - फ्राइ करने के लिए,2 बड़े चमच्च तेल - सब्जी के लिए,1/2 कप टमाटर - बारीक काटे हुए,1 बड़ा चमच्च हरी मिर्च - बारीक काटी हुई,2 छोटा चमच्च अदरक लहसुन का पेस्ट,1/4 कप प्याज - बारीक काटे हुए,1/2 कप दही,हींग - चुटकीभर,1/2 अजवाइन,1/4 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च धनिया पाउडर,1 छोटा चमच्च लाल मिर्च पाउडर,1/4 छोटा चमच्च गरम मसाला पाउडर,नमक - स्वादानुसार,2 बड़े चमच्च हरा धनिया",15,30,45,2,North Indian Recipes,Dinner,Vegetarian,"दम अरबी सब्जी बनाने के लिए सबसे पहले दहीं को फेंट कर साइड मे रखे। पेन मे तेल लेकर अरबी के टुकडो को गोल्डन ब्राउन होने तक भून ले।कढाई मे सब्जी बनाने के लिए तेल गर्म करे। अजवाइन और हींग का तडका लगाए। अदरक और लहसुन की पेस्ट डालकर मिलाए। लालमिर्च पाउडर, धनिया पाउडर, हल्दी पाउडर डालकर मिलाए। प्याज और हरीमिर्च डालकर मिलाए।प्याज के नरम होने के बाद टमाटर डालकर पकाए तब तक जब तक की टमाटर नरम हो जाए और तेल उपर दिखने लगे।अब धीमी आँच कर सब्जी मे दहीं डाले और 2 मिनट तक हिलाते हुए पकाए।नमक और गरम मसाला डालकर मिलाए। अब अरबी डालकर मिलाए। 1/2 कप पानी डालकर  भांप बहार ना निकले इस तरह ढक्कन ढक कर धीमी आँच पर सब्जी को 10 मिनट दम देकर पकाए। हरा धनिया मिलाकर गर्मागर्म परोसे।दम अरबी सब्जी को तवा पराठा और बूंदी रायते के साथ दिन के खाने के लिए परोसे।
","To make Dum Arabi vegetable, first whisk it and keep it on the side. Fry the pieces of arabica in a pan till they turn golden brown. Heat the oil in a pan to make vegetables. Stir in celery and asafoetida. Add ginger and garlic paste and mix. Add red chilli powder, coriander powder, turmeric powder and mix. Add the onion and green chillies. After the onions are soft, add the tomatoes and cook until the tomatoes turn soft and the oil starts to rise. Now add the vegetables to the vegetable on low heat and cook for 2 minutes while shaking. Salt and garam masala. Add and mix. Now add Arabic and mix. After adding 1/2 cup of water, the steam does not come out, in this way cover the lid and cook the vegetables on low heat for 10 minutes. Serve hot with green coriander. Serve the Dum Arabic Vegetable with Tawa Paratha and Bundi Raita for dinner.",https://www.archanaskitchen.com/dum-arbi-recipe-in-hindi
7938,Methi Jowar Ragi Thalipeeth Recipe - Healthy Diabetic Friendly Recipe,Methi Jowar Ragi Thalipeeth Recipe - Healthy Diabetic Friendly Recipe,"1 cup Methi Leaves (Fenugreek Leaves) - tighly packed,1 Onion - finely chopped,2 Green Chillies - finely chopped,1/2 cup Jowar Flour (Sorghum),1/2 cup Ragi Flour (Finger Millet/ Nagli),1/2 cup Gram flour (besan),1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),2 teaspoon Coriander Powder (Dhania),1 teaspoon Cumin powder (Jeera),Sunflower Oil - to smear,Salt - to taste","1 cup Methi Leaves (Fenugreek Leaves) - tighly packed,1 Onion - finely chopped,2 Green Chillies - finely chopped,1/2 cup Jowar Flour (Sorghum),1/2 cup Ragi Flour (Finger Millet/ Nagli),1/2 cup Gram flour (besan),1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),2 teaspoon Coriander Powder (Dhania),1 teaspoon Cumin powder (Jeera),Sunflower Oil - to smear,Salt - to taste",15,30,45,4,Maharashtrian Recipes,Indian Breakfast,Diabetic Friendly,"To begin making Methi Jowar Ragi Thalipeeth Recipe, clean, wash and finely chop the fenugreek leaves and keep aside.Into a mixing bowl, add the jowar flour, ragi flour, besan, turmeric, red chilli powder, coriander powder, cumin powder, salt and mix well. Add the chopped fenugreek/ methi leaves, green chilli and onions.Now make a firm Methi Jowar Ragi Thalipeeth dough using lukewarm water. Add water slowly bit by bit, to make a tight thalipeeth dough. This dough is gluten free and will not have a binding like wheat flour.Divide the dough into equal parts (I made 8 thalipeeth from the dough).Preheat the flat skillet on medium heat, while you proceed to make the Methi Jowar Ragi Thalipeeth.Now, to make the thalipeeth grease the butter paper with little oil.Place a portion of small Methi Jowar Ragi Thalipeeth dough in the centre and start patting it using the fingers to a small disc size. Make three small holes, so the thalipeeth cooks evenly.Transfer the patted thalipeeth on the preheated skillet and carefully peel off the butter paper.Pour a teaspoon of oil around and let the Methi Jowar Ragi Thalipeeth cook on the base for about 4 minutes.Flip over the thalipeeth and cook on the other side.Likewise, prepare the rest of the Methi Jowar Ragi Thalipeeth .Serve the nutritious Methi Ragi Jowar Thalipeeth Recipe along with chilled Yogurt , Red Chilli Thecha and Ginger Cardamom Chai Recipe for healthy indian breakfast or a healthy diabetic breakfast, lunch or dinner.
","To begin making Methi Jowar Ragi Thalipeeth Recipe, clean, wash and finely chop the fenugreek leaves and keep aside.Into a mixing bowl, add the jowar flour, ragi flour, besan, turmeric, red chilli powder, coriander powder, cumin powder, salt and mix well. Add the chopped fenugreek/ methi leaves, green chilli and onions.Now make a firm Methi Jowar Ragi Thalipeeth dough using lukewarm water. Add water slowly bit by bit, to make a tight thalipeeth dough. This dough is gluten free and will not have a binding like wheat flour.Divide the dough into equal parts (I made 8 thalipeeth from the dough).Preheat the flat skillet on medium heat, while you proceed to make the Methi Jowar Ragi Thalipeeth.Now, to make the thalipeeth grease the butter paper with little oil.Place a portion of small Methi Jowar Ragi Thalipeeth dough in the centre and start patting it using the fingers to a small disc size. Make three small holes, so the thalipeeth cooks evenly.Transfer the patted thalipeeth on the preheated skillet and carefully peel off the butter paper.Pour a teaspoon of oil around and let the Methi Jowar Ragi Thalipeeth cook on the base for about 4 minutes.Flip over the thalipeeth and cook on the other side.Likewise, prepare the rest of the Methi Jowar Ragi Thalipeeth .Serve the nutritious Methi Ragi Jowar Thalipeeth Recipe along with chilled Yogurt , Red Chilli Thecha and Ginger Cardamom Chai Recipe for healthy indian breakfast or a healthy diabetic breakfast, lunch or dinner.",http://www.archanaskitchen.com/methi-thalipeeth-recipe-maharashtrian-style-mixed-flour-flatbread-with-fenugreek-leaves
7939,Vellai/Jaggery Dosa Recipe,Vellai / Jaggerya Dosa Recipe,"1 1/2 cups Whole Wheat Flour,3/4 cup Jaggery - powdered,2 1/2 cups Water,1/2 teaspoon Cardamom Powder (Elaichi),Ghee - for cooking the dosa","1 1/2 cups Whole Wheat Flour,3/4 cup Jaggery - powdered,2 1/2 cups Water,1/2 teaspoon Cardamom Powder (Elaichi),Ghee - for cooking the dosa",15,35,50,8,South Indian Recipes,South Indian Breakfast,Vegetarian,"To begin making the Vellai Dosa, in a large bowl, dissolve the powdered jaggery along with 1/2 cup water and allow it to rest for 30 minutes. After 30 minutes, strain the jaggery water to remove impurities.Add the wheat flour to the strained jaggery mixture and stir continuously until there are no lumps. Add remaining 2 cups water and mix to make a smooth batter. Toss in the cardamom powder and mix well. The next step is to cook the Vella Dosa on a skillet. Heat a skillet on medium heat and pour a ladleful of batter on the skillet. Swirl the pan in a circular motion to spread the batter around to make a thin crepe like dosa.Drizzle 1/4 teaspoon of ghee around the vella dosa and cook on low heat until well done. Flip over to cook the other side for a few seconds and serve warm.Serve Vellai Dosa as a delicious dish during Navratri or as breakfast along with Peanut Chutney.
","To begin making the Vellai Dosa, in a large bowl, dissolve the powdered jaggery along with 1/2 cup water and allow it to rest for 30 minutes. After 30 minutes, strain the jaggery water to remove impurities.Add the wheat flour to the strained jaggery mixture and stir continuously until there are no lumps. Add remaining 2 cups water and mix to make a smooth batter. Toss in the cardamom powder and mix well. The next step is to cook the Vella Dosa on a skillet. Heat a skillet on medium heat and pour a ladleful of batter on the skillet. Swirl the pan in a circular motion to spread the batter around to make a thin crepe like dosa.Drizzle 1/4 teaspoon of ghee around the vella dosa and cook on low heat until well done. Flip over to cook the other side for a few seconds and serve warm.Serve Vellai Dosa as a delicious dish during Navratri or as breakfast along with Peanut Chutney.",https://www.archanaskitchen.com/vellai-dosa-recipe-sweet-jaggery-dosa-recipe
