Srno,RecipeName,TranslatedRecipeName,Ingredients,TranslatedIngredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,Instructions,TranslatedInstructions,URL
2809,Strawberry Cheesecake Bars Recipe,Strawberry Cheesecake Bars Recipe,"180 grams Britannia Cream Cheese,1/4 cup Sugar,1 Whole Eggs,2 teaspoons All Purpose Flour (Maida),1 teaspoon Vanilla Extract,1/4 cup Strawberry Compote - or pie filling,150 grams Digestive biscuit,50 grams Butter","180 grams Britannia Cream Cheese,1/4 cup Sugar,1 Whole Eggs,2 teaspoons All Purpose Flour (Maida),1 teaspoon Vanilla Extract,1/4 cup Strawberry Compote - or pie filling,150 grams Digestive biscuit,50 grams Butter",20,60,80,4,Continental,Dessert,Eggetarian,"We begin making the Strawberry Cheesecake Bars Recipe by preheating the oven to 180 degree Celsius for 10 minutes.Crumble the biscuit to a coarse mixture, add melted butter and mix till it becomes like a wet sand like, then layer it on a rectangular ceramic tray, press it tightly till the mixture is even and has a uniform layer. Refrigerate for 10 minutes.Mix the cream cheese, sugar, 1 egg and vanilla essence in a mixing bowl. Using a Hand blender, blend it till it is fluffy and thick. Add flour and beat it again for 2 minutes. Then add the berry compote and swirl it around.Take the tray and pour the cheesecake batter on top and set it evenly, Put it in the oven for 30 minutes. Till you see a golden brown layer on top.Once it is baked, take it out and cool it down completely, and refrigerate for about 1 hour. Then using a knife cut them into bars and serve.Serve the Strawberry Cheesecake Bars Recipe as Snack after school or as party dessert after a meal of Chicken Crepe Lasagne Recipe or Zucchini Roll Up Lasagne Recipe. 
","We begin making the Strawberry Cheesecake Bars Recipe by preheating the oven to 180 degree Celsius for 10 minutes.Crumble the biscuit to a coarse mixture, add melted butter and mix till it becomes like a wet sand like, then layer it on a rectangular ceramic tray, press it tightly till the mixture is even and has a uniform layer. Refrigerate for 10 minutes.Mix the cream cheese, sugar, 1 egg and vanilla essence in a mixing bowl. Using a Hand blender, blend it till it is fluffy and thick. Add flour and beat it again for 2 minutes. Then add the berry compote and swirl it around.Take the tray and pour the cheesecake batter on top and set it evenly, Put it in the oven for 30 minutes. Till you see a golden brown layer on top.Once it is baked, take it out and cool it down completely, and refrigerate for about 1 hour. Then using a knife cut them into bars and serve.Serve the Strawberry Cheesecake Bars Recipe as Snack after school or as party dessert after a meal of Chicken Crepe Lasagne Recipe or Zucchini Roll Up Lasagne Recipe. ",http://www.archanaskitchen.com/strawberry-cheesecake-bars-recipe
2810,Homemade Ghee Recipe,Homemade Ghee Recipe,500 grams Butter (unsalted),500 grams Butter (unsalted),0,0,0,500,Indian,Side Dish,Vegetarian,"To begin making homemade ghee or clarified butter, first dice the butter into cubes so it melts faster when heated.Place the chopped butter in a heavy bottomed saucepan, on a medium heat. Begin to melt the butter and keep stirring occasionally until the butter melts completely.Once the butter has melted completely and has been simmered for about 5 minutes or more on medium heat you will notice that the melted butter starts to foam and boil. At this stage when you move the foam away, the liquid beneath is is still a solid yellow and not a clear liquid. This is an indication that the butter has to simmer for a longer time.Turn the heat to low and continue to simmer the butter. After a few more minutes of simmering you will notice that the colour of the liquid below the foam will begin to turn clear. At this stage the butter will foam again, and this indicates that the ghee is beginning to get ready.Turn off the heat and allow the foam to settle down. You will notice the clear golden brown liquid. You will also notice that the milk solids have separated and have settled in the bottom of the pan.Allow the ghee to cool slightly and then strain the ghee into a clean, dry jar. The ghee can stored at room temperature for about 2 months.Use the fresh homemade ghee to temper Dals, Vegetables, when making Parathas or even for Indian Halwa Recipe. You can also add a dollop of ghee to Steamed Rice or a Hot Phulka.
","To begin making homemade ghee or clarified butter, first dice the butter into cubes so it melts faster when heated.Place the chopped butter in a heavy bottomed saucepan, on a medium heat. Begin to melt the butter and keep stirring occasionally until the butter melts completely.Once the butter has melted completely and has been simmered for about 5 minutes or more on medium heat you will notice that the melted butter starts to foam and boil. At this stage when you move the foam away, the liquid beneath is is still a solid yellow and not a clear liquid. This is an indication that the butter has to simmer for a longer time.Turn the heat to low and continue to simmer the butter. After a few more minutes of simmering you will notice that the colour of the liquid below the foam will begin to turn clear. At this stage the butter will foam again, and this indicates that the ghee is beginning to get ready.Turn off the heat and allow the foam to settle down. You will notice the clear golden brown liquid. You will also notice that the milk solids have separated and have settled in the bottom of the pan.Allow the ghee to cool slightly and then strain the ghee into a clean, dry jar. The ghee can stored at room temperature for about 2 months.Use the fresh homemade ghee to temper Dals, Vegetables, when making Parathas or even for Indian Halwa Recipe. You can also add a dollop of ghee to Steamed Rice or a Hot Phulka.",https://www.archanaskitchen.com/video-recipe-how-to-make-homemade-ghee
2811,Stuffed Capsicum Makhani Recipe,Stuffed Capsicum Makhani Recipe,"4 Tomatoes - chopped,1 Onion - chopped,4 cloves Garlic - chopped,1 teaspoon Cumin seeds (Jeera),6 Cashew nuts,4 Dry Red Chillies,2 Green Bell Pepper (Capsicum) - sliced into 1 inch round rings,2 Potato (Aloo) - boiled and mashed,1/2 cup Paneer (Homemade Cottage Cheese) - crumbled,1 tablespoon Chaat Masala Powder,1 tablespoon Garam masala powder,1 teaspoon Red Chilli powder,1 tablespoon Black pepper powder,Salt - to taste,Sunflower Oil,5 sprig Coriander (Dhania) Leaves - chopped,1 Cardamom (Elaichi) Pods/Seeds,1 inch Cinnamon Stick (Dalchini),1 Bay leaf (tej patta),1 tablespoon Sunflower Oil,1 teaspoon Sugar,1-1/2 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Garam masala powder,2 tablespoons Fresh cream","4 Tomatoes - chopped,1 Onion - chopped,4 cloves Garlic - chopped,1 teaspoon Cumin seeds (Jeera),6 Cashew nuts,4 Dry Red Chillies,2 Green Bell Pepper (Capsicum) - sliced into 1 inch round rings,2 Potato (Aloo) - boiled and mashed,1/2 cup Paneer (Homemade Cottage Cheese) - crumbled,1 tablespoon Chaat Masala Powder,1 tablespoon Garam masala powder,1 teaspoon Red Chilli powder,1 tablespoon Black pepper powder,Salt - to taste,Sunflower Oil,5 sprig Coriander (Dhania) Leaves - chopped,1 Cardamom (Elaichi) Pods/Seeds,1 inch Cinnamon Stick (Dalchini),1 Bay leaf (tej patta),1 tablespoon Sunflower Oil,1 teaspoon Sugar,1-1/2 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Garam masala powder,2 tablespoons Fresh cream",25,30,55,4,North Indian Recipes,Lunch,Vegetarian,"To begin making the Stuffed Capsicum Makhani Recipe, we will pressure cook the tomatoes in the pressure cooker with 1/4 cup water for at least 2 whistle. Once done allow the pressure to release naturally and open the lid.You will notice the skin has peeled, this shows that the tomatoes have cooked, carefully peel of the skin and chop them into big chunks and add into the mixer. Also add the remaining water that was in the cooker also. Blend to make a smooth puree and keep aside.Make a paste of the cashew-nuts by blending along with a 2 to 3 tablespoons water and keep aside.Make a paste of chopped onion, garlic, cumin seeds, dry red chillies and keep aside.Cut the capsicum into 1 inch size rings and keep aside. Remove any seeds and excess white skin.In a mixing bowl, add crumbled paneer, boiled potatoes, chaat masala, garam masala, red chilli powder, pepper powder, salt and coriander leaves. Give it a mix and the filling has to hold itself in order to stuff it inside the capsicum moulds.Take a desired portion of the paneer mixture and stuff it inside the capsicum rings and flatten it.Heat a flat non-stick pan, drizzle some oil and place the stuffed capsicum and cook on either side until the capsicum has cooked.It will take about 5 minutes on either side or once done place the stuffed capsicum over a plate until you move on to make the makhani gravy.Heat a kadai with oil, add in whole spice like cinnamon, cardamom, bay leaf and allow it to sizzle for few seconds.Add the onion paste and saute it for about a minute. Sprinkle all the spice powders like red chilli powder, turmeric powder, garam masala salt and sugar and keep mixing. This will help the raw smell go away from the onion ginger garlic paste.Once the raw smell goes away, stir in the tomato puree and give it a stir. Stir in the cashew nut and the fresh cream.Cook on medium heat, covered with a lid for 10 minutes until the Makhani Gravy is well combined with the spices and the cream. Give the Makhani a taste and adjust the salt and spices accordingly.Once done, turn off the heat and transfer the Makhani gravy to a serving dish and place the stuffed capsicum over the gravy and drizzle some cream and serve warm.Serve the Stuffed Capsicum Makhani Recipe along with Whole wheat Naan, Tomato Onion Cucumber Raita for an delicious Indian lunch or dinner.
","To begin making the Stuffed Capsicum Makhani Recipe, we will pressure cook the tomatoes in the pressure cooker with 1/4 cup water for at least 2 whistle. Once done allow the pressure to release naturally and open the lid.You will notice the skin has peeled, this shows that the tomatoes have cooked, carefully peel of the skin and chop them into big chunks and add into the mixer. Also add the remaining water that was in the cooker also. Blend to make a smooth puree and keep aside.Make a paste of the cashew-nuts by blending along with a 2 to 3 tablespoons water and keep aside.Make a paste of chopped onion, garlic, cumin seeds, dry red chillies and keep aside.Cut the capsicum into 1 inch size rings and keep aside. Remove any seeds and excess white skin.In a mixing bowl, add crumbled paneer, boiled potatoes, chaat masala, garam masala, red chilli powder, pepper powder, salt and coriander leaves. Give it a mix and the filling has to hold itself in order to stuff it inside the capsicum moulds.Take a desired portion of the paneer mixture and stuff it inside the capsicum rings and flatten it.Heat a flat non-stick pan, drizzle some oil and place the stuffed capsicum and cook on either side until the capsicum has cooked.It will take about 5 minutes on either side or once done place the stuffed capsicum over a plate until you move on to make the makhani gravy.Heat a kadai with oil, add in whole spice like cinnamon, cardamom, bay leaf and allow it to sizzle for few seconds.Add the onion paste and saute it for about a minute. Sprinkle all the spice powders like red chilli powder, turmeric powder, garam masala salt and sugar and keep mixing. This will help the raw smell go away from the onion ginger garlic paste.Once the raw smell goes away, stir in the tomato puree and give it a stir. Stir in the cashew nut and the fresh cream.Cook on medium heat, covered with a lid for 10 minutes until the Makhani Gravy is well combined with the spices and the cream. Give the Makhani a taste and adjust the salt and spices accordingly.Once done, turn off the heat and transfer the Makhani gravy to a serving dish and place the stuffed capsicum over the gravy and drizzle some cream and serve warm.Serve the Stuffed Capsicum Makhani Recipe along with Whole wheat Naan, Tomato Onion Cucumber Raita for an delicious Indian lunch or dinner.",https://www.archanaskitchen.com/stuffed-capsicum-makhani-recipe
2812,General Tso's Cauliflower Recipe,General Tso's Cauliflower Recipe,"1 Cauliflower (gobi) - cut into florets,1 Green Bell Pepper (Capsicum) - cut into diamond,1/2 cup Corn flour,1/2 teaspoon Baking powder,Black pepper powder - to taste,Salt - to taste,Sesame seeds (Til seeds) - for garnishing,Sunflower Oil - for shallow frying,Spring Onion (Bulb & Greens) - to garnish,3 cloves Garlic - finely chopped,2 inch Ginger - finely chopped,2 tablespoons Corn flour,2 tablespoon Red Chilli sauce,1 teaspoon Soy sauce,1 teaspoon Honey","1 Cauliflower (gobi) - cut into florets,1 Green Bell Pepper (Capsicum) - cut into diamond,1/2 cup Corn flour,1/2 teaspoon Baking powder,Black pepper powder - to taste,Salt - to taste,Sesame seeds (Til seeds) - for garnishing,Sunflower Oil - for shallow frying,Spring Onion (Bulb & Greens) - to garnish,3 cloves Garlic - finely chopped,2 inch Ginger - finely chopped,2 tablespoons Corn flour,2 tablespoon Red Chilli sauce,1 teaspoon Soy sauce,1 teaspoon Honey",15,30,45,4,Hunan,Side Dish,Vegetarian,"We begin making the General Tso's Cauliflower Recipe by blanching the cauliflower florets in a saucepan with enough water, cook the cauliflower till it is half done. Drain the cauliflower and toss it with some oilToss the blanched cauliflower florets with cornstarch, baking powder,salt, and pepper. Heat a shallow pan with 2 tablespoon oil.fry the florets till it is crispy.Heat a shallow frying pan with little 4 tablespoon oil , fry the florets till it is crispy and light brown.Take another pan and heat oil, add ginger, garlic, and capsicum. Saute till it is done.Mix the cornstarch with the rest of the sauces mentioned in the list with 1/2 cup of water in a mixing bowl and add it to the pan slowly. keep mixing it gradually in order to prevent it from forming a lump, let it thicken and then add the crispy florets. Give it a toss.Garnish with sesame seeds and spring onions and serve hot.Serve the crispy General Tso's Cauliflower Recipe as a party appetizer 
","We begin making the General Tso's Cauliflower Recipe by blanching the cauliflower florets in a saucepan with enough water, cook the cauliflower till it is half done. Drain the cauliflower and toss it with some oilToss the blanched cauliflower florets with cornstarch, baking powder,salt, and pepper. Heat a shallow pan with 2 tablespoon oil.fry the florets till it is crispy.Heat a shallow frying pan with little 4 tablespoon oil , fry the florets till it is crispy and light brown.Take another pan and heat oil, add ginger, garlic, and capsicum. Saute till it is done.Mix the cornstarch with the rest of the sauces mentioned in the list with 1/2 cup of water in a mixing bowl and add it to the pan slowly. keep mixing it gradually in order to prevent it from forming a lump, let it thicken and then add the crispy florets. Give it a toss.Garnish with sesame seeds and spring onions and serve hot.Serve the crispy General Tso's Cauliflower Recipe as a party appetizer ",https://www.archanaskitchen.com/general-tso-s-cauliflower-recipe
2813,Broken Wheat And Green Moong Khichdi Recipe,Broken Wheat And Green Moong Khichdi Recipe,"1 cup Broken Wheat (Dalia/ Godumai Rava) - lightly roasted,1/2 cup Green Moong Dal (Whole) - lightly roasted and soaked in water for 30 minutes,1 Onion - finely chopped,4 Garlic,1/4 cup Green beans (French Beans) - finely chopped,1 Carrot (Gajjar) - finely chopped,1 tablespoon Ghee,1/2 teaspoon Mustard seeds,1/2 teaspoon Cumin seeds (Jeera),5-6 Curry leaves - torn with hands,1/2 inch Ginger - grated,1/2 teaspoon Turmeric powder (Haldi),1/4 teaspoon Asafoetida (hing),3-4 Green Chillies,Mint Leaves (Pudina) - a few sprigs chopped,1 teaspoon Lemon juice","1 cup Broken Wheat (Dalia/ Godumai Rava) - lightly roasted,1/2 cup Green Moong Dal (Whole) - lightly roasted and soaked in water for 30 minutes,1 Onion - finely chopped,4 Garlic,1/4 cup Green beans (French Beans) - finely chopped,1 Carrot (Gajjar) - finely chopped,1 tablespoon Ghee,1/2 teaspoon Mustard seeds,1/2 teaspoon Cumin seeds (Jeera),5-6 Curry leaves - torn with hands,1/2 inch Ginger - grated,1/2 teaspoon Turmeric powder (Haldi),1/4 teaspoon Asafoetida (hing),3-4 Green Chillies,Mint Leaves (Pudina) - a few sprigs chopped,1 teaspoon Lemon juice",20,30,50,4,North Indian Recipes,Dinner,High Protein Vegetarian,"To begin making the Broken Wheat And Green Moong Khichdi, first crush together the garlic cloves, cumin seeds and green chilies in a small mortar and pestle. Keep it aside.Heat oil or ghee in a pressure cooker and add mustards seeds. Once they crackle, add the crushed garlic-cumin-chillies paste and the curry leaves.Fry for a few seconds and then add the onion. Saute for a minute and then add turmeric powder, asafoetida and ginger. Mix it properly and add all the vegetables.Saute for another minute and then add the dalia and green moong.Add enough water (depending on the consistency required) and mix well. About 3 cups for a porridge like consistency.Sprinkle some salt and cook it till the cooker releases 2 whistles or till well cooked.Wait for the pressure to come down on its own. Garnish the khichdi with chopped mint and coriander, lime juice (if using) and serve immediately.Serve Broken Wheat And Green Moong Khichdi with Mooli raita or Gujarati Kadhi and papad.
","To begin making the Broken Wheat And Green Moong Khichdi, first crush together the garlic cloves, cumin seeds and green chilies in a small mortar and pestle. Keep it aside.Heat oil or ghee in a pressure cooker and add mustards seeds. Once they crackle, add the crushed garlic-cumin-chillies paste and the curry leaves.Fry for a few seconds and then add the onion. Saute for a minute and then add turmeric powder, asafoetida and ginger. Mix it properly and add all the vegetables.Saute for another minute and then add the dalia and green moong.Add enough water (depending on the consistency required) and mix well. About 3 cups for a porridge like consistency.Sprinkle some salt and cook it till the cooker releases 2 whistles or till well cooked.Wait for the pressure to come down on its own. Garnish the khichdi with chopped mint and coriander, lime juice (if using) and serve immediately.Serve Broken Wheat And Green Moong Khichdi with Mooli raita or Gujarati Kadhi and papad.",http://www.archanaskitchen.com/broken-wheat-and-green-moong-khichdi-recipe
2814,अंडा करी रेसिपी - Quick And Simple Egg Curry (Recipe In Hindi), Quick And Simple Egg Curry (Recipe In Hindi),"4 अंडे - उबाल ले,6 टमाटर - पका के प्यूरी बना ले,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च गरम मसाला पाउडर,1 छोटा चमच्च धनिया पाउडर,1/2 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च शक्कर,नमक - स्वाद अनुसार,हरा धनिया - थोड़ा,तेल - बनाने के लिए,1 प्याज - काट ले,1 इंच अदरक - काट ले,3 लॉन्ग लहसुन,2 हरी मिर्च","4 अंडे - उबाल ले,6 टमाटर - पका के प्यूरी बना ले,1 छोटा चमच्च हल्दी पाउडर,1 छोटा चमच्च गरम मसाला पाउडर,1 छोटा चमच्च धनिया पाउडर,1/2 छोटा चमच्च लाल मिर्च पाउडर,1/2 छोटा चमच्च शक्कर,नमक - स्वाद अनुसार,हरा धनिया - थोड़ा,तेल - बनाने के लिए,1 प्याज - काट ले,1 इंच अदरक - काट ले,3 लॉन्ग लहसुन,2 हरी मिर्च",25,30,55,4,Indian,Side Dish,Eggetarian,"अंडा करी बनाने के लिए सबसे पहले इ कढ़ाई में 2 बड़े चमच्च तेल गरम कर ले. इसमें प्याज, लहुसन और अदरक डाले। 1 से 2 मिनट के लिए पकने दे. प्याज के पक जाने के बाद इसमें हल्दी पाउडर, शक्कर, गरम मसाला पाउडर, धनिया पाउडर, नमक और लाल मिर्च पाउडर डाले। मिलाए और 2 मिनट के लिए पकने दे. 2 मिनट बाद इसमें टमाटर की प्यूरी, नमक और अंडे डाले। कढ़ाई को ढके और इसे 10 से 15 मिनट तक पकने दे. पक जाने के बाद, गैस बंद करें और हरे धनिये से गार्निश करें। जीरा पुलाव, गाजर का सलाद और पालक रायते के साथ अंडा करी को एक स्वादिष्ट खाने के लिए परोसे।
","To make egg curry, first heat 2 tablespoons oil in a pan. Add onion, garlic and ginger to it. Let it cook for 1 to 2 minutes. After the onion is cooked add turmeric powder, sugar, garam masala powder, coriander powder, salt and red chili powder. Mix and let it cook for 2 minutes. After 2 minutes add tomato puree, salt and eggs. Cover the pan and let it cook for 10 to 15 minutes. After cooking, turn off the gas and garnish with green coriander. Serve egg curry with cumin casserole, carrot salad and spinach raita for a delicious meal.",https://www.archanaskitchen.com/quick-and-simple-egg-curry-recipe-in-hindi
2816,Mirchi Ke Tipore Recipe - Green Chilli Stir Fry,Mirchi Ke Tipore Recipe - Green Chilli Stir Fry,"200 grams Green Chillies - (big one),3 tablespoons Mustard oil,1 tablespoon Mustard seeds,2 pinch Asafoetida (hing),1 tablespoon Cumin seeds (Jeera),2 tablespoon Fennel seeds (Saunf),1-1/2 tablespoon Coriander Powder (Dhania),1/4 tablespoon Red Chilli powder,1/2 tablespoon Turmeric powder (Haldi),1 tablespoon Amchur (Dry Mango Powder),Salt - to taste","200 grams Green Chillies - (big one),3 tablespoons Mustard oil,1 tablespoon Mustard seeds,2 pinch Asafoetida (hing),1 tablespoon Cumin seeds (Jeera),2 tablespoon Fennel seeds (Saunf),1-1/2 tablespoon Coriander Powder (Dhania),1/4 tablespoon Red Chilli powder,1/2 tablespoon Turmeric powder (Haldi),1 tablespoon Amchur (Dry Mango Powder),Salt - to taste",10,8,18,6,Rajasthani,Side Dish,Vegetarian,"To begin making the Mirchi Ke Tipore Recipe, firstly heat oil in a heavy bottomed pan.Once the oil is heated, add asafoetida, mustard seeds, cumin seeds and fennel seeds. Cook them for about 10 to 15 seconds.After 10 to 15 seconds, add the chopped green chillies (big one). Cook them for about 3 minutes or till the green chillies becomes soft.Once they become soft, add all the masalas including turmeric powder, red chilli powder, dry mango powder and salt.Mix everything properly and cook it for more 3 minutes. Once the masala is cooked and well coated with the mirchi, switch off the gas and serve hot.Serve Mirchi Ke Tipore along with Panchmel Dal, Mooli And Wadi Ki Sabzi and Phulkas for a weekday meal with your friends and family.
","To begin making the Mirchi Ke Tipore Recipe, firstly heat oil in a heavy bottomed pan.Once the oil is heated, add asafoetida, mustard seeds, cumin seeds and fennel seeds. Cook them for about 10 to 15 seconds.After 10 to 15 seconds, add the chopped green chillies (big one). Cook them for about 3 minutes or till the green chillies becomes soft.Once they become soft, add all the masalas including turmeric powder, red chilli powder, dry mango powder and salt.Mix everything properly and cook it for more 3 minutes. Once the masala is cooked and well coated with the mirchi, switch off the gas and serve hot.Serve Mirchi Ke Tipore along with Panchmel Dal, Mooli And Wadi Ki Sabzi and Phulkas for a weekday meal with your friends and family.",http://www.archanaskitchen.com/mirchi-ke-tipore-recipe
2817,Peanut Chilli Dipping Sauce Recipe,Peanut Chilli Dipping Sauce Recipe,"100 ml Coconut milk,1 inch Ginger - grated,1/2 cup Peanut Butter - smooth or chunky,1 teaspoon Red Chilli sauce,1 tablespoons Brown Sugar (Demerara Sugar),1-1/2 tablespoons Soy sauce","100 ml Coconut milk,1 inch Ginger - grated,1/2 cup Peanut Butter - smooth or chunky,1 teaspoon Red Chilli sauce,1 tablespoons Brown Sugar (Demerara Sugar),1-1/2 tablespoons Soy sauce",10,0,10,4,Continental,Side Dish,High Protein Vegetarian,"To make the Peanut Chilli Dipping Sauce Recipe, get all the ingredients ready first.Make fresh peanut butter to have a delectable freshness in the recipe. You can either keep this crisp and chunky or very smooth like a cream, depending on how the family and friends prefer. I a mixing bowl add coconut milk, ginger, peanut butter, red chilli sauce, brown sugar and soy sauce and whisk until well combined and smooth. Pour the Peanut Chilli Dipping sauce into a serving bowl and serve.Serve Peanut Chilli Dipping Sauce Recipe as a dip along with Vegetable Ragi Momo Recipe and Paneer Satay Recipe fo your next party.
","To make the Peanut Chilli Dipping Sauce Recipe, get all the ingredients ready first.Make fresh peanut butter to have a delectable freshness in the recipe. You can either keep this crisp and chunky or very smooth like a cream, depending on how the family and friends prefer. I a mixing bowl add coconut milk, ginger, peanut butter, red chilli sauce, brown sugar and soy sauce and whisk until well combined and smooth. Pour the Peanut Chilli Dipping sauce into a serving bowl and serve.Serve Peanut Chilli Dipping Sauce Recipe as a dip along with Vegetable Ragi Momo Recipe and Paneer Satay Recipe fo your next party.",https://www.archanaskitchen.com/peanut-chilli-dipping-sauce-recipe
2818,Cheese Garlic Bread Recipe,Cheese Garlic Bread Recipe,"Italian Bread - cut lengthwise,2 tablespoons Extra Virgin Olive Oil,2 cloves Garlic - grated,1/4 teaspoon Dried oregano,1 cup Mozzarella cheese - grated","Italian Bread - cut lengthwise,2 tablespoons Extra Virgin Olive Oil,2 cloves Garlic - grated,1/4 teaspoon Dried oregano,1 cup Mozzarella cheese - grated",10,15,25,4,Italian Recipes,Side Dish,Vegetarian,"To begin making the Cheese Garlic Bread, all you need to do is prep the ingredients.Cut the loaf of french bread into half lengthwise.  Preheat the oven to 200 C and keep a baking sheet ready.In a small bowl combine the olive oil, garlic and oregano and whisk it well. Brush or drizzle this oil over the sliced bread evenly. Sprinkle the grated mozzarella cheese over the top and place it on the baking sheet.Place the Cheesey Garlic Bread in the oven and bake until the cheese is melted and the bread is crisp from the sides - for about about 10 minutes.Once done, remove from the oven and cut the Cheese Garlic Bread into 2 inch slices crosswise and serve.Serve Cheese Garlic Bread along with Penne Pasta in Spinach Basil Sauce for a weeknight dinner.
","To begin making the Cheese Garlic Bread, all you need to do is prep the ingredients.Cut the loaf of french bread into half lengthwise.  Preheat the oven to 200 C and keep a baking sheet ready.In a small bowl combine the olive oil, garlic and oregano and whisk it well. Brush or drizzle this oil over the sliced bread evenly. Sprinkle the grated mozzarella cheese over the top and place it on the baking sheet.Place the Cheesey Garlic Bread in the oven and bake until the cheese is melted and the bread is crisp from the sides - for about about 10 minutes.Once done, remove from the oven and cut the Cheese Garlic Bread into 2 inch slices crosswise and serve.Serve Cheese Garlic Bread along with Penne Pasta in Spinach Basil Sauce for a weeknight dinner.",http://www.archanaskitchen.com/cheese-garlic-bread-recipe
2819,Sriracha Hummus Recipe - Sriracha Flavoured Middle Eastern Dip,Sriracha Hummus Recipe - Sriracha Flavoured Middle Eastern Dip,"1-1/2 cups Kabuli Chana (White Chickpeas) - soaked overnight,2 tablespoons Lemon juice - freshly squeezed,3 tablespoons Sriracha sauce,6 cloves Garlic,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Red Chilli powder,Salt - to taste,1/4 cup Extra Virgin Olive Oil,2 tablespoon Sesame seeds (Til seeds) - soaked in warm water","1-1/2 cups Kabuli Chana (White Chickpeas) - soaked overnight,2 tablespoons Lemon juice - freshly squeezed,3 tablespoons Sriracha sauce,6 cloves Garlic,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Red Chilli powder,Salt - to taste,1/4 cup Extra Virgin Olive Oil,2 tablespoon Sesame seeds (Til seeds) - soaked in warm water",500,15,515,4,Middle Eastern,Side Dish,Vegetarian,"To begin making the Sriracha Hummus, wash and soak the kabuli chana/chickpeas overnight.Pressure cook the drained kabuli chana/Chickpeas for 6 whistles, turn down the heat and continue to cook for 10 more minutes and then turn off the flame. The chickpeas should be soft and well cooked.Allow the pressure to release naturally. Drain the excess water from the cooked chickpeas and set aside.In a mixer jar, combine the boiled kabuli chana/chickpeas, sriracha sauce, garlic, soaked sesame seeds, cumin powder, red chilli powder, salt, lemon juice and olive oil. Grind this mixture and check if water is required to get a smooth, thick consistency dip. Garnish with olive oil and sprinkle some red chili powder. Serve the Sriracha Hummus with Whole Wheat Pita Bread Recipe or Homemade Pita Bread Recipe and Lebanese Chickpea Falafel Recipe as a part of your weekend brunch.
","To begin making the Sriracha Hummus, wash and soak the kabuli chana/chickpeas overnight.Pressure cook the drained kabuli chana/Chickpeas for 6 whistles, turn down the heat and continue to cook for 10 more minutes and then turn off the flame. The chickpeas should be soft and well cooked.Allow the pressure to release naturally. Drain the excess water from the cooked chickpeas and set aside.In a mixer jar, combine the boiled kabuli chana/chickpeas, sriracha sauce, garlic, soaked sesame seeds, cumin powder, red chilli powder, salt, lemon juice and olive oil. Grind this mixture and check if water is required to get a smooth, thick consistency dip. Garnish with olive oil and sprinkle some red chili powder. Serve the Sriracha Hummus with Whole Wheat Pita Bread Recipe or Homemade Pita Bread Recipe and Lebanese Chickpea Falafel Recipe as a part of your weekend brunch.",https://www.archanaskitchen.com/sriracha-hummus-recipe
